id,timestamp,mq135,mq2,mq4,mq7,kualitas
19342,2025-05-27T14:33:44,1.6262,0.1675,3.6898,1.7161,Arabika
19345,2025-05-27T14:33:53,1.6339,0.1821,3.6871,1.7229,Arabika
19348,2025-05-27T14:34:02,1.6417,0.1869,3.6856,1.7137,Arabika
19155,2025-05-27T14:24:08,0.1621,0.0003,3.7821,1.6493,Arabika
19158,2025-05-27T14:24:18,0.3916,0.0031,3.7828,1.6472,Arabika
19161,2025-05-27T14:24:27,0.5324,0.0055,3.781,1.6515,Arabika
19164,2025-05-27T14:24:36,0.5809,0.0062,3.7551,1.6537,Arabika
19167,2025-05-27T14:24:45,0.607,0.0061,3.7526,1.6623,Arabika
19170,2025-05-27T14:24:55,0.6207,0.0059,3.7517,1.658,Arabika
19327,2025-05-27T14:32:57,1.5491,0.1477,3.6931,1.7184,Arabika
19330,2025-05-27T14:33:07,1.5734,0.1378,3.6935,1.7047,Arabika
19333,2025-05-27T14:33:16,1.5857,0.1499,3.692,1.7047,Arabika
19336,2025-05-27T14:33:25,1.5982,0.1721,3.6929,1.7025,Arabika
19339,2025-05-27T14:33:34,1.621,0.1622,3.6922,1.7093,Arabika
19351,2025-05-27T14:34:11,1.6734,0.1811,3.6861,1.7092,Arabika
19354,2025-05-27T14:34:20,1.6814,0.1915,3.6841,1.7138,Arabika
19357,2025-05-27T14:34:30,1.7059,0.2332,3.685,1.7115,Arabika
19360,2025-05-27T14:34:39,1.7142,0.2198,3.6826,1.707,Arabika
19363,2025-05-27T14:34:48,1.7086,0.2147,3.6821,1.7115,Arabika
19366,2025-05-27T14:34:57,1.7197,0.2227,3.6812,1.7161,Arabika
19369,2025-05-27T14:35:07,1.7393,0.2227,3.6788,1.7321,Arabika
19372,2025-05-27T14:35:16,1.7421,0.2315,3.6817,1.723,Arabika
19375,2025-05-27T14:35:25,1.7535,0.2276,3.6821,1.7184,Arabika
19378,2025-05-27T14:35:34,1.762,0.238,3.681,1.7137,Arabika
19381,2025-05-27T14:35:44,1.7678,0.282,3.681,1.7206,Arabika
