id,timestamp,mq135,mq2,mq4,mq7,kualitas
20531,2025-05-27T15:39:13,2.493,1.6144,3.7961,1.6689,Campuran
20534,2025-05-27T15:39:22,2.493,1.5658,3.8093,1.6645,Campuran
20537,2025-05-27T15:39:31,2.5023,1.6034,3.795,1.6645,Campuran
20540,2025-05-27T15:39:40,2.5116,1.6034,3.7957,1.6645,Campuran
20543,2025-05-27T15:39:50,2.5116,1.631,3.7955,1.6668,Campuran
20549,2025-05-27T15:40:08,2.4977,1.6366,3.7852,1.6711,Campuran
20552,2025-05-27T15:40:17,2.5023,1.6366,3.7847,1.6711,Campuran
20555,2025-05-27T15:40:26,2.5023,1.6535,3.7866,1.6646,Campuran
20558,2025-05-27T15:40:36,2.493,1.6592,3.7832,1.6646,Campuran
20561,2025-05-27T15:40:45,2.4884,1.6422,3.7691,1.6668,Campuran
20564,2025-05-27T15:40:54,2.493,1.6199,3.7823,1.6689,Campuran
20567,2025-05-27T15:41:03,2.5023,1.6254,3.7705,1.6711,Campuran
20570,2025-05-27T15:41:12,2.5023,1.6478,3.7723,1.6689,Campuran
20571,2025-05-27T15:41:15,2.5023,1.6707,3.7852,1.6667,Campuran
20573,2025-05-27T15:41:22,2.4977,1.6478,3.7864,1.6667,Campuran
20576,2025-05-27T15:41:31,2.493,1.6422,3.8022,1.6689,Campuran
20579,2025-05-27T15:41:40,2.5023,1.6535,3.8145,1.6711,Campuran
20582,2025-05-27T15:41:49,2.493,1.6199,3.7874,1.6799,Campuran
20587,2025-05-27T15:42:05,2.4884,1.6422,3.7848,1.669,Campuran
20590,2025-05-27T15:42:14,2.5023,1.6822,3.7716,1.669,Campuran
20606,2025-05-27T15:43:03,2.5116,1.5397,3.819,1.669,Campuran
20609,2025-05-27T15:43:12,2.5116,1.5871,3.8216,1.6645,Campuran
20612,2025-05-27T15:43:21,2.507,1.6592,3.7954,1.6689,Campuran
20613,2025-05-27T15:43:24,2.5116,1.6764,3.7988,1.6689,Campuran
20615,2025-05-27T15:43:30,2.4977,1.6707,3.7736,1.6733,Campuran
20618,2025-05-27T15:43:40,2.4977,1.6366,3.7613,1.6755,Campuran
20621,2025-05-27T15:43:49,2.507,1.6422,3.7745,1.6778,Campuran
20624,2025-05-27T15:43:58,2.507,1.6649,3.7841,1.6733,Campuran
20627,2025-05-27T15:44:07,2.5023,1.6939,3.7859,1.6689,Campuran
20633,2025-05-27T15:44:26,2.4977,1.6422,3.8027,1.6689,Campuran
20636,2025-05-27T15:44:35,2.493,1.631,3.8027,1.6668,Campuran
20639,2025-05-27T15:44:44,2.493,1.6422,3.7866,1.6624,Campuran
20642,2025-05-27T15:44:53,2.5023,1.6366,3.7731,1.6646,Campuran
20645,2025-05-27T15:45:02,2.493,1.6254,3.7597,1.6602,Campuran
20648,2025-05-27T15:45:12,2.493,1.6144,3.7613,1.6602,Campuran
20651,2025-05-27T15:45:21,2.4977,1.6034,3.7738,1.6602,Campuran
20654,2025-05-27T15:45:30,2.493,1.6089,3.7743,1.6645,Campuran
20804,2025-05-27T15:53:10,2.4884,1.509,3.7897,1.6646,Campuran
20807,2025-05-27T15:53:19,2.4793,1.5605,3.8029,1.6668,Campuran
20811,2025-05-27T15:53:32,2.4884,1.5242,3.7758,1.6733,Campuran
20814,2025-05-27T15:53:41,2.4884,1.5397,3.7763,1.6733,Campuran
20817,2025-05-27T15:53:50,2.4793,1.598,3.7654,1.6733,Campuran
20530,2025-05-27T15:39:10,2.5023,1.631,3.7963,1.6711,Campuran
