id,timestamp,mq135,mq2,mq4,mq7,kualitas
16353,2025-05-26T20:49:19,5.0,5.0,3.7546,2.6774,Robusta
16357,2025-05-26T20:49:31,5.0,5.0,3.7671,3.9995,Robusta
16354,2025-05-26T20:49:22,5.0,5.0,3.7546,3.0237,Robusta
16355,2025-05-26T20:49:25,5.0,5.0,3.7491,3.3701,Robusta
16356,2025-05-26T20:49:28,5.0,5.0,3.7491,3.7057,Robusta
16358,2025-05-26T20:49:34,5.0,5.0,3.7619,4.2719,Robusta
16352,2025-05-26T20:49:16,5.0,5.0,3.7537,2.3324,Robusta
16344,2025-05-26T20:48:51,1.9218,1.6167,3.7607,1.5979,Campuran
16345,2025-05-26T20:48:55,1.9252,1.611,3.7647,1.5805,Campuran
16348,2025-05-26T20:49:04,2.3442,2.3831,3.7644,1.6914,Campuran
16349,2025-05-26T20:49:07,2.3672,2.5105,3.7593,1.774,Campuran
16339,2025-05-26T20:48:36,1.9322,1.6629,3.7589,1.5967,Campuran
16341,2025-05-26T20:48:42,1.9322,1.6512,3.7626,1.6134,Campuran
16340,2025-05-26T20:48:39,1.9322,1.657,3.7593,1.6058,Campuran
16342,2025-05-26T20:48:45,1.9287,1.6512,3.7678,1.6092,Campuran
16343,2025-05-26T20:48:48,1.9148,1.6224,3.764,1.6064,Campuran
16346,2025-05-26T20:48:58,2.0412,1.7671,3.7602,1.5793,Campuran
16347,2025-05-26T20:49:01,2.2948,2.1779,3.7604,1.6234,Campuran
16350,2025-05-26T20:49:10,2.4188,2.6689,3.7566,1.8712,Campuran
16351,2025-05-26T20:49:13,2.5116,2.8528,3.7575,1.9888,Campuran
