id,timestamp,mq135,mq2,mq4,mq7,kualitas
19758,2025-05-27T14:55:03,2.3384,0.8707,3.6996,1.7228,Campuran
19761,2025-05-27T14:55:12,2.3342,0.8805,3.7002,1.7205,Campuran
19764,2025-05-27T14:55:21,2.3342,0.883,3.6884,1.7159,Campuran
19767,2025-05-27T14:55:31,2.3384,0.8855,3.6784,1.7205,Campuran
19741,2025-05-27T14:54:11,2.3049,0.8562,3.6624,1.7251,Campuran
19744,2025-05-27T14:54:20,2.309,0.8634,3.6627,1.7274,Campuran
19747,2025-05-27T14:54:29,2.3216,0.8707,3.6633,1.7251,Campuran
19750,2025-05-27T14:54:38,2.3216,0.8756,3.6629,1.7251,Campuran
19753,2025-05-27T14:54:48,2.33,0.8781,3.662,1.7297,Campuran
19756,2025-05-27T14:54:57,2.3216,0.8731,3.6742,1.7251,Campuran
19759,2025-05-27T14:55:06,2.3342,0.8731,3.6994,1.7228,Campuran
19762,2025-05-27T14:55:15,2.3342,0.883,3.7007,1.7182,Campuran
19765,2025-05-27T14:55:25,2.3342,0.883,3.6893,1.7182,Campuran
19768,2025-05-27T14:55:34,2.3426,0.888,3.6659,1.7228,Campuran
19771,2025-05-27T14:55:43,2.4385,0.8328,3.6727,1.7205,Campuran
19774,2025-05-27T14:55:52,2.2802,0.8515,3.6751,1.7137,Campuran
19777,2025-05-27T14:56:01,2.2966,0.9084,3.6769,1.7023,Campuran
19780,2025-05-27T14:56:11,2.3216,0.9293,3.6738,1.6978,Campuran
19740,2025-05-27T14:54:08,2.3049,0.8562,3.6624,1.7251,Campuran
19743,2025-05-27T14:54:17,2.309,0.861,3.662,1.7274,Campuran
19746,2025-05-27T14:54:26,2.3132,0.8683,3.6629,1.7274,Campuran
19749,2025-05-27T14:54:35,2.3258,0.8731,3.6631,1.7274,Campuran
19752,2025-05-27T14:54:45,2.33,0.8781,3.6618,1.7297,Campuran
19755,2025-05-27T14:54:54,2.3216,0.8683,3.6745,1.7274,Campuran
19770,2025-05-27T14:55:40,3.1312,1.0259,3.6721,1.7205,Campuran
19773,2025-05-27T14:55:49,2.2802,0.8467,3.674,1.7159,Campuran
19776,2025-05-27T14:55:58,2.2884,0.888,3.6758,1.7046,Campuran
19779,2025-05-27T14:56:08,2.3174,0.932,3.6786,1.6978,Campuran
19782,2025-05-27T14:56:17,2.3258,0.9267,3.6731,1.7,Campuran
19785,2025-05-27T14:56:26,2.33,0.9428,3.6733,1.6978,Campuran
19788,2025-05-27T14:56:35,2.33,0.9509,3.6727,1.7045,Campuran
19791,2025-05-27T14:56:44,2.3469,0.9592,3.6731,1.7,Campuran
19794,2025-05-27T14:56:54,2.3469,0.962,3.6979,1.7045,Campuran
19797,2025-05-27T14:57:03,2.3384,0.9482,3.6983,1.7045,Campuran
19800,2025-05-27T14:57:12,2.3384,0.9676,3.6986,1.7023,Campuran
19803,2025-05-27T14:57:21,2.3469,0.9789,3.6854,1.7023,Campuran
19806,2025-05-27T14:57:31,2.3469,0.9817,3.6731,1.6978,Campuran
19809,2025-05-27T14:57:40,5.0,5.0,3.6599,2.3623,Robusta
19812,2025-05-27T14:57:49,4.8486,0.3471,3.6585,2.7052,Campuran
19815,2025-05-27T14:57:58,1.8328,0.8538,3.6572,2.7121,Campuran
19818,2025-05-27T14:58:08,2.1171,1.2506,3.6635,2.3946,Campuran
19739,2025-05-27T14:54:05,2.3008,0.8562,3.6616,1.7228,Campuran
19742,2025-05-27T14:54:14,2.3049,0.8586,3.6622,1.7251,Campuran
19745,2025-05-27T14:54:23,2.3132,0.8658,3.6631,1.7274,Campuran
19748,2025-05-27T14:54:32,2.3216,0.8731,3.6633,1.7251,Campuran
19751,2025-05-27T14:54:42,2.3216,0.8756,3.6622,1.7274,Campuran
19754,2025-05-27T14:54:51,2.33,0.8756,3.6745,1.7297,Campuran
19783,2025-05-27T14:56:20,2.3258,0.932,3.6733,1.6978,Campuran
19786,2025-05-27T14:56:29,2.33,0.9455,3.6738,1.7,Campuran
19789,2025-05-27T14:56:38,2.3342,0.9537,3.6725,1.7023,Campuran
19792,2025-05-27T14:56:48,2.3469,0.9648,3.6731,1.7,Campuran
19795,2025-05-27T14:56:57,2.3384,0.9509,3.6975,1.7068,Campuran
19798,2025-05-27T14:57:06,2.3384,0.9564,3.699,1.7023,Campuran
19801,2025-05-27T14:57:15,2.3426,0.9817,3.6988,1.7023,Campuran
19804,2025-05-27T14:57:24,2.3469,0.9789,3.6731,1.7023,Campuran
19807,2025-05-27T14:57:34,5.0,5.0,3.6694,2.0289,Robusta
19810,2025-05-27T14:57:43,5.0,5.0,3.653,2.6934,Robusta
19813,2025-05-27T14:57:52,2.132,0.2649,3.6576,2.7075,Campuran
19816,2025-05-27T14:58:01,1.9431,1.0955,3.6574,2.7189,Campuran
19819,2025-05-27T14:58:11,2.1735,1.2664,3.6711,2.068,Campuran
19822,2025-05-27T14:58:20,2.2761,1.2664,3.6742,1.732,Campuran
19825,2025-05-27T14:58:29,2.3342,1.2664,3.6775,1.7343,Campuran
19828,2025-05-27T14:58:38,2.3769,1.2045,3.6777,1.7343,Campuran
19831,2025-05-27T14:58:48,2.4162,1.119,3.6784,1.739,Campuran
19834,2025-05-27T14:58:57,2.434,1.1021,3.7029,1.746,Campuran
19837,2025-05-27T14:59:06,2.4793,1.0857,3.7025,1.7483,Campuran
19840,2025-05-27T14:59:15,2.4701,1.0663,3.7043,1.7554,Campuran
19843,2025-05-27T14:59:24,2.5398,1.0889,3.6812,1.7705,Campuran
19846,2025-05-27T14:59:34,2.6172,1.032,3.6812,1.7802,Campuran
19849,2025-05-27T14:59:43,2.4251,1.0727,3.6801,1.7778,Campuran
19852,2025-05-27T14:59:52,2.452,1.0759,3.6799,1.7627,Campuran
19855,2025-05-27T15:00:01,2.461,1.0259,3.6799,1.7507,Campuran
19856,2025-05-27T15:00:04,2.4701,1.0631,3.6801,1.7483,Campuran
19857,2025-05-27T15:00:07,2.4747,1.119,3.6808,1.746,Campuran
19858,2025-05-27T15:00:11,2.4793,1.1751,3.6806,1.7436,Campuran
19859,2025-05-27T15:00:14,2.4793,1.2045,3.6803,1.7436,Campuran
19860,2025-05-27T15:00:17,2.4884,1.2083,3.6797,1.7413,Campuran
19861,2025-05-27T15:00:20,2.4884,1.1824,3.6799,1.739,Campuran
19862,2025-05-27T15:00:23,2.4884,1.1897,3.6797,1.739,Campuran
19863,2025-05-27T15:00:26,2.4838,1.1571,3.6797,1.739,Campuran
