id,timestamp,mq135,mq2,mq4,mq7,kualitas
18154,2025-05-27T13:19:57,2.0912,2.1647,3.9073,1.6552,Campuran
18157,2025-05-27T13:20:06,2.1115,2.1897,3.8953,1.6552,Campuran
18160,2025-05-27T13:20:16,2.0993,2.2065,3.8958,1.653,Campuran
18163,2025-05-27T13:20:25,2.1074,2.2236,3.899,1.6552,Campuran
18166,2025-05-27T13:20:34,2.0672,2.1981,3.9137,1.653,Campuran
18169,2025-05-27T13:20:43,2.0672,2.1813,3.898,1.6531,Campuran
18172,2025-05-27T13:20:53,2.0593,2.1647,3.898,1.6443,Campuran
18175,2025-05-27T13:21:02,2.0712,2.1729,3.8842,1.6443,Campuran
18178,2025-05-27T13:21:11,2.0752,2.1729,3.8858,1.6443,Campuran
18181,2025-05-27T13:21:20,2.0792,2.1813,3.9018,1.6464,Campuran
18184,2025-05-27T13:21:29,2.0752,2.1729,3.9031,1.6442,Campuran
18187,2025-05-27T13:21:39,2.0832,2.1729,3.9044,1.6442,Campuran
18190,2025-05-27T13:21:48,2.0632,2.1564,3.9168,1.6442,Campuran
18193,2025-05-27T13:21:57,2.0553,2.14,3.9154,1.6443,Campuran
18196,2025-05-27T13:22:06,2.0672,2.14,3.902,1.6465,Campuran
18199,2025-05-27T13:22:15,2.0632,2.1238,3.8912,1.6443,Campuran
18202,2025-05-27T13:22:25,2.0553,2.1158,3.8758,1.6465,Campuran
18205,2025-05-27T13:22:34,2.0672,2.1078,3.89,1.6421,Campuran
18211,2025-05-27T13:22:52,2.0632,2.1238,3.9172,1.6421,Campuran
18361,2025-05-27T13:30:32,2.0712,2.2495,3.8976,1.6355,Campuran
18364,2025-05-27T13:30:42,2.0672,2.2322,3.927,1.6291,Campuran
18367,2025-05-27T13:30:51,2.0752,2.2408,3.9161,1.6334,Campuran
18422,2025-05-27T13:33:39,2.0672,2.2758,3.9269,1.6334,Campuran
18425,2025-05-27T13:33:49,2.0712,2.2495,3.8973,1.6377,Campuran
18427,2025-05-27T13:33:55,2.0593,2.2322,3.8989,1.6399,Campuran
18428,2025-05-27T13:33:58,2.0593,2.2322,3.8848,1.6399,Campuran
