id,timestamp,mq135,mq2,mq4,mq7,kualitas
18447,2025-05-27T13:34:56,2.0872,2.3026,3.9467,1.6312,Campuran
18450,2025-05-27T13:35:05,2.1034,2.3297,3.9189,1.6312,Campuran
18453,2025-05-27T13:35:15,2.1074,2.348,3.9041,1.6334,Campuran
18456,2025-05-27T13:35:24,2.1074,2.3572,3.9017,1.6378,Campuran
18459,2025-05-27T13:35:33,2.0993,2.348,3.9019,1.6443,Campuran
18462,2025-05-27T13:35:42,2.1034,2.3572,3.9021,1.6508,Campuran
18463,2025-05-27T13:35:45,2.0993,2.3388,3.9037,1.653,Campuran
18465,2025-05-27T13:35:51,2.1156,2.3572,3.9191,1.653,Campuran
18468,2025-05-27T13:36:01,2.1197,2.3759,3.9057,1.653,Campuran
18471,2025-05-27T13:36:10,2.0872,2.3297,3.9189,1.6508,Campuran
18474,2025-05-27T13:36:19,2.1321,2.3572,3.9321,1.6508,Campuran
18477,2025-05-27T13:36:28,2.1698,2.4041,3.9467,1.653,Campuran
18480,2025-05-27T13:36:37,2.0912,2.4137,3.9186,1.6552,Campuran
18483,2025-05-27T13:36:47,2.1321,2.4329,3.9217,1.6552,Campuran
18486,2025-05-27T13:36:56,2.1321,2.4426,3.9387,1.6552,Campuran
18489,2025-05-27T13:37:05,2.0993,2.3759,3.9542,1.6464,Campuran
18492,2025-05-27T13:37:14,2.1034,2.3852,3.9396,1.6443,Campuran
18495,2025-05-27T13:37:23,2.0872,2.3665,3.9217,1.6399,Campuran
18498,2025-05-27T13:37:33,2.0712,2.3297,3.9053,1.6377,Campuran
18501,2025-05-27T13:37:42,2.0752,2.3297,3.9357,1.6334,Campuran
18504,2025-05-27T13:37:51,2.0792,2.3388,3.9368,1.6312,Campuran
18507,2025-05-27T13:38:00,2.0792,2.3388,3.9507,1.6291,Campuran
18510,2025-05-27T13:38:09,2.0832,2.3388,3.9361,1.629,Campuran
18513,2025-05-27T13:38:19,2.0912,2.348,3.9361,1.6312,Campuran
18516,2025-05-27T13:38:28,2.0792,2.3297,3.9094,1.6355,Campuran
18519,2025-05-27T13:38:37,2.0872,2.348,3.9236,1.6378,Campuran
18522,2025-05-27T13:38:46,2.0872,2.3297,3.9229,1.6399,Campuran
18525,2025-05-27T13:38:55,2.0792,2.2936,3.9064,1.6399,Campuran
18448,2025-05-27T13:34:59,2.0832,2.3026,3.9317,1.6312,Campuran
18451,2025-05-27T13:35:08,2.0993,2.3297,3.9036,1.6334,Campuran
18454,2025-05-27T13:35:18,2.0993,2.348,3.8893,1.6334,Campuran
18457,2025-05-27T13:35:27,2.1074,2.3572,3.901,1.6399,Campuran
18460,2025-05-27T13:35:36,2.1156,2.3759,3.9142,1.6464,Campuran
18466,2025-05-27T13:35:54,2.1034,2.348,3.9057,1.653,Campuran
18469,2025-05-27T13:36:04,2.1321,2.3947,3.9191,1.653,Campuran
18472,2025-05-27T13:36:13,2.0993,2.3388,3.9319,1.6508,Campuran
18475,2025-05-27T13:36:22,2.1571,2.3852,3.9177,1.6508,Campuran
18478,2025-05-27T13:36:31,2.1321,2.3665,3.9323,1.6552,Campuran
18481,2025-05-27T13:36:41,2.0952,2.3852,3.9194,1.653,Campuran
18484,2025-05-27T13:36:50,2.1404,2.4329,3.9356,1.6552,Campuran
18485,2025-05-27T13:36:53,2.1529,2.4621,3.9505,1.6552,Campuran
18487,2025-05-27T13:36:59,2.1238,2.4137,3.9391,1.653,Campuran
18490,2025-05-27T13:37:08,2.0912,2.3665,3.954,1.6443,Campuran
18493,2025-05-27T13:37:17,2.1074,2.3947,3.9515,1.6399,Campuran
18496,2025-05-27T13:37:26,2.0912,2.3852,3.9345,1.6377,Campuran
18499,2025-05-27T13:37:36,2.0792,2.3388,3.9204,1.6356,Campuran
18502,2025-05-27T13:37:45,2.0792,2.348,3.9354,1.6334,Campuran
18505,2025-05-27T13:37:54,2.0872,2.348,3.9512,1.6291,Campuran
18506,2025-05-27T13:37:57,2.0872,2.348,3.9502,1.6291,Campuran
18508,2025-05-27T13:38:03,2.0792,2.3388,3.9502,1.6269,Campuran
18511,2025-05-27T13:38:12,2.0832,2.3388,3.9363,1.629,Campuran
18514,2025-05-27T13:38:22,2.0872,2.348,3.9347,1.6334,Campuran
