id,timestamp,mq135,mq2,mq4,mq7,jenis
24894,2025-06-02T14:53:59,0.265,0.332,1.28,2.571,arabika
24895,2025-06-02T14:54:00,0.266,0.333,1.28,2.571,arabika
24896,2025-06-02T14:54:01,0.266,0.333,1.28,2.572,arabika
24897,2025-06-02T14:54:02,0.266,0.333,1.282,2.575,arabika
24898,2025-06-02T14:54:04,0.266,0.333,1.282,2.576,arabika
24899,2025-06-02T14:54:05,0.266,0.333,1.282,2.577,arabika
24900,2025-06-02T14:54:06,0.266,0.333,1.283,2.577,arabika
24901,2025-06-02T14:54:07,0.266,0.333,1.283,2.578,arabika
24902,2025-06-02T14:54:08,0.266,0.333,1.281,2.574,arabika
24903,2025-06-02T14:54:09,0.266,0.333,1.282,2.575,arabika
24904,2025-06-02T14:54:10,0.266,0.333,1.282,2.574,arabika
24905,2025-06-02T14:54:11,0.266,0.333,1.282,2.575,arabika
24906,2025-06-02T14:54:12,0.266,0.333,1.283,2.576,arabika
24907,2025-06-02T14:54:13,0.266,0.333,1.284,2.58,arabika
24908,2025-06-02T14:54:14,0.266,0.333,1.284,2.581,arabika
24909,2025-06-02T14:54:15,0.267,0.333,1.284,2.581,arabika
24910,2025-06-02T14:54:16,0.266,0.333,1.284,2.581,arabika
24911,2025-06-02T14:54:17,0.266,0.333,1.283,2.578,arabika
24912,2025-06-02T14:54:19,0.266,0.332,1.283,2.579,arabika
24913,2025-06-02T14:54:20,0.266,0.332,1.283,2.579,arabika
24914,2025-06-02T14:54:21,0.266,0.332,1.283,2.579,arabika
24915,2025-06-02T14:54:22,0.266,0.332,1.283,2.579,arabika
24916,2025-06-02T14:54:23,0.266,0.333,1.285,2.583,arabika
24917,2025-06-02T14:54:24,0.266,0.332,1.284,2.581,arabika
24918,2025-06-02T14:54:25,0.266,0.332,1.285,2.584,arabika
24919,2025-06-02T14:54:26,0.266,0.332,1.285,2.584,arabika
24920,2025-06-02T14:54:27,0.266,0.332,1.285,2.583,arabika
24921,2025-06-02T14:54:28,0.266,0.332,1.285,2.584,arabika
24922,2025-06-02T14:54:29,0.266,0.332,1.285,2.584,arabika
24923,2025-06-02T14:54:30,0.266,0.332,1.285,2.585,arabika
24924,2025-06-02T14:54:31,0.266,0.332,1.285,2.585,arabika
24925,2025-06-02T14:54:32,0.266,0.332,1.283,2.581,arabika
24926,2025-06-02T14:54:34,0.266,0.332,1.283,2.582,arabika
24927,2025-06-02T14:54:35,0.266,0.332,1.283,2.582,arabika
24928,2025-06-02T14:54:36,0.266,0.332,1.283,2.582,arabika
24929,2025-06-02T14:54:37,0.266,0.332,1.283,2.583,arabika
24930,2025-06-02T14:54:38,0.266,0.333,1.284,2.586,arabika
24931,2025-06-02T14:54:39,0.266,0.333,1.284,2.586,arabika
24932,2025-06-02T14:54:40,0.266,0.333,1.284,2.587,arabika
24933,2025-06-02T14:54:41,0.266,0.333,1.284,2.587,arabika
24934,2025-06-02T14:54:42,0.266,0.333,1.284,2.585,arabika
24935,2025-06-02T14:54:43,0.266,0.333,1.285,2.584,arabika
24936,2025-06-02T14:54:44,0.267,0.334,1.285,2.587,arabika
24937,2025-06-02T14:54:45,0.267,0.334,1.285,2.587,arabika
24938,2025-06-02T14:54:46,0.267,0.334,1.285,2.586,arabika
24939,2025-06-02T14:54:47,0.266,0.334,1.284,2.583,arabika
24940,2025-06-02T14:54:49,0.266,0.334,1.284,2.583,arabika
24941,2025-06-02T14:54:50,0.266,0.334,1.284,2.583,arabika
24942,2025-06-02T14:54:51,0.266,0.334,1.284,2.583,arabika
24943,2025-06-02T14:54:52,0.266,0.334,1.284,2.583,arabika
24944,2025-06-02T14:54:53,0.267,0.335,1.284,2.587,arabika
24945,2025-06-02T14:54:54,0.267,0.335,1.286,2.587,arabika
24946,2025-06-02T14:54:55,0.267,0.335,1.286,2.588,arabika
24947,2025-06-02T14:54:56,0.267,0.335,1.286,2.588,arabika
24948,2025-06-02T14:54:57,0.267,0.335,1.286,2.587,arabika
24949,2025-06-02T14:54:58,0.267,0.335,1.286,2.588,arabika
24950,2025-06-02T14:54:59,0.267,0.336,1.287,2.589,arabika
24951,2025-06-02T14:55:00,0.267,0.336,1.287,2.589,arabika
24952,2025-06-02T14:55:01,0.267,0.336,1.287,2.589,arabika
24953,2025-06-02T14:55:03,0.267,0.335,1.286,2.586,arabika
24954,2025-06-02T14:55:04,0.267,0.335,1.286,2.586,arabika
24955,2025-06-02T14:55:05,0.267,0.336,1.286,2.586,arabika
24956,2025-06-02T14:55:06,0.267,0.336,1.286,2.587,arabika
24957,2025-06-02T14:55:07,0.267,0.336,1.286,2.587,arabika
24958,2025-06-02T14:55:08,0.268,0.336,1.288,2.591,arabika
24959,2025-06-02T14:55:09,0.268,0.336,1.288,2.592,arabika
24960,2025-06-02T14:55:10,0.268,0.336,1.289,2.592,arabika
24961,2025-06-02T14:55:11,0.268,0.336,1.289,2.593,arabika
24962,2025-06-02T14:55:12,0.268,0.335,1.289,2.592,arabika
24963,2025-06-02T14:55:13,0.268,0.335,1.289,2.592,arabika
24964,2025-06-02T14:55:14,0.268,0.335,1.29,2.593,arabika
24965,2025-06-02T14:55:15,0.268,0.335,1.29,2.592,arabika
24966,2025-06-02T14:55:16,0.268,0.334,1.288,2.593,arabika
24967,2025-06-02T14:55:18,0.268,0.334,1.288,2.589,arabika
24968,2025-06-02T14:55:19,0.268,0.334,1.288,2.588,arabika
24969,2025-06-02T14:55:20,0.268,0.334,1.288,2.588,arabika
24970,2025-06-02T14:55:21,0.268,0.333,1.288,2.589,arabika
24971,2025-06-02T14:55:22,0.268,0.333,1.287,2.589,arabika
24972,2025-06-02T14:55:23,0.268,0.334,1.29,2.592,arabika
24973,2025-06-02T14:55:24,0.268,0.334,1.29,2.593,arabika
24974,2025-06-02T14:55:25,0.268,0.334,1.29,2.592,arabika
24975,2025-06-02T14:55:26,0.268,0.334,1.29,2.593,arabika
24976,2025-06-02T14:55:27,0.267,0.333,1.289,2.59,arabika
24977,2025-06-02T14:55:28,0.267,0.333,1.288,2.589,arabika
24978,2025-06-02T14:55:29,0.267,0.333,1.288,2.589,arabika
24979,2025-06-02T14:55:30,0.267,0.333,1.288,2.589,arabika
24980,2025-06-02T14:55:31,0.267,0.333,1.288,2.589,arabika
24981,2025-06-02T14:55:33,0.267,0.334,1.29,2.592,arabika
24982,2025-06-02T14:55:34,0.267,0.334,1.29,2.592,arabika
24983,2025-06-02T14:55:35,0.267,0.333,1.288,2.59,arabika
24984,2025-06-02T14:55:36,0.267,0.333,1.288,2.59,arabika
24985,2025-06-02T14:55:37,0.267,0.333,1.288,2.59,arabika
24986,2025-06-02T14:55:38,0.267,0.333,1.288,2.59,arabika
24987,2025-06-02T14:55:39,0.267,0.334,1.29,2.594,arabika
24988,2025-06-02T14:55:40,0.267,0.334,1.29,2.594,arabika
24989,2025-06-02T14:55:41,0.268,0.334,1.29,2.595,arabika
24990,2025-06-02T14:55:42,0.268,0.334,1.29,2.594,arabika
24991,2025-06-02T14:55:43,0.268,0.334,1.291,2.595,arabika
24992,2025-06-02T14:55:44,0.268,0.334,1.291,2.595,arabika
24993,2025-06-02T14:55:45,0.268,0.334,1.291,2.595,arabika
24994,2025-06-02T14:55:46,0.268,0.335,1.291,2.596,arabika
24995,2025-06-02T14:55:48,0.267,0.334,1.289,2.592,arabika
24996,2025-06-02T14:55:49,0.268,0.334,1.289,2.592,arabika
24997,2025-06-02T14:55:50,0.268,0.334,1.288,2.591,arabika
24998,2025-06-02T14:55:51,0.268,0.335,1.289,2.592,arabika
24999,2025-06-02T14:55:52,0.268,0.335,1.29,2.592,arabika
25000,2025-06-02T14:55:53,0.268,0.336,1.291,2.597,arabika
25001,2025-06-02T14:55:54,0.268,0.336,1.291,2.597,arabika
25002,2025-06-02T14:55:55,0.268,0.336,1.292,2.597,arabika
25003,2025-06-02T14:55:56,0.268,0.336,1.292,2.598,arabika
25004,2025-06-02T14:55:57,0.268,0.336,1.29,2.595,arabika
25005,2025-06-02T14:55:58,0.268,0.336,1.29,2.595,arabika
25006,2025-06-02T14:55:59,0.268,0.336,1.291,2.595,arabika
25007,2025-06-02T14:56:00,0.268,0.336,1.291,2.595,arabika
25008,2025-06-02T14:56:01,0.268,0.336,1.291,2.595,arabika
25009,2025-06-02T14:56:03,0.269,0.336,1.292,2.599,arabika
25010,2025-06-02T14:56:04,0.269,0.336,1.293,2.599,arabika
25011,2025-06-02T14:56:05,0.269,0.337,1.293,2.599,arabika
25012,2025-06-02T14:56:06,0.269,0.336,1.293,2.599,arabika
25013,2025-06-02T14:56:07,0.269,0.336,1.293,2.6,arabika
25014,2025-06-02T14:56:08,0.269,0.336,1.293,2.6,arabika
25015,2025-06-02T14:56:09,0.269,0.336,1.293,2.598,arabika
25016,2025-06-02T14:56:10,0.269,0.336,1.293,2.6,arabika
25017,2025-06-02T14:56:11,0.269,0.336,1.293,2.6,arabika
25018,2025-06-02T14:56:12,0.268,0.335,1.289,2.595,arabika
25019,2025-06-02T14:56:13,0.27,0.338,1.298,2.61,arabika
25020,2025-06-02T14:56:14,0.27,0.338,1.298,2.61,arabika
25021,2025-06-02T14:56:15,0.27,0.338,1.298,2.61,arabika
25022,2025-06-02T14:56:16,0.27,0.337,1.298,2.609,arabika
25023,2025-06-02T14:56:18,0.27,0.338,1.299,2.611,arabika
25024,2025-06-02T14:56:19,0.27,0.337,1.299,2.611,arabika
25025,2025-06-02T14:56:20,0.27,0.337,1.299,2.61,arabika
25026,2025-06-02T14:56:21,0.27,0.337,1.298,2.609,arabika
25027,2025-06-02T14:56:22,0.27,0.337,1.298,2.608,arabika
25028,2025-06-02T14:56:23,0.27,0.336,1.295,2.603,arabika
25029,2025-06-02T14:56:24,0.27,0.336,1.294,2.602,arabika
25030,2025-06-02T14:56:25,0.269,0.336,1.294,2.601,arabika
25031,2025-06-02T14:56:26,0.269,0.336,1.293,2.601,arabika
25032,2025-06-02T14:56:27,0.27,0.336,1.294,2.603,arabika
25033,2025-06-02T14:56:28,0.27,0.337,1.294,2.604,arabika
25034,2025-06-02T14:56:29,0.27,0.337,1.294,2.604,arabika
25035,2025-06-02T14:56:30,0.27,0.337,1.294,2.603,arabika
25036,2025-06-02T14:56:32,0.27,0.337,1.294,2.603,arabika
25037,2025-06-02T14:56:33,0.27,0.336,1.294,2.602,arabika
25038,2025-06-02T14:56:34,0.27,0.336,1.293,2.603,arabika
25039,2025-06-02T14:56:35,0.27,0.336,1.293,2.602,arabika
25040,2025-06-02T14:56:36,0.27,0.336,1.293,2.603,arabika
25041,2025-06-02T14:56:37,0.269,0.336,1.293,2.6,arabika
25042,2025-06-02T14:56:38,0.269,0.336,1.291,2.598,arabika
25043,2025-06-02T14:56:39,0.269,0.336,1.291,2.598,arabika
25044,2025-06-02T14:56:40,0.269,0.336,1.29,2.598,arabika
25045,2025-06-02T14:56:41,0.269,0.336,1.29,2.597,arabika
25046,2025-06-02T14:56:42,0.269,0.336,1.29,2.598,arabika
25047,2025-06-02T14:56:43,0.27,0.336,1.292,2.602,arabika
25048,2025-06-02T14:56:44,0.27,0.337,1.292,2.602,arabika
25049,2025-06-02T14:56:45,0.27,0.337,1.292,2.602,arabika
25050,2025-06-02T14:56:47,0.27,0.337,1.292,2.602,arabika
