id,timestamp,mq135,mq2,mq4,mq7,kualitas
19464,2025-05-27T14:39:59,2.0137,0.4717,3.6821,1.7299,Arabika
19467,2025-05-27T14:40:08,2.0276,0.4695,3.6961,1.7275,Arabika
19470,2025-05-27T14:40:17,2.0241,0.4761,3.6961,1.7252,Arabika
19473,2025-05-27T14:40:26,2.0415,0.4684,3.6953,1.7252,Arabika
19476,2025-05-27T14:40:36,2.0592,0.4873,3.6688,1.7322,Arabika
19479,2025-05-27T14:40:45,2.0557,0.4965,3.6786,1.7298,Arabika
19482,2025-05-27T14:40:54,2.0592,0.5048,3.6786,1.7298,Arabika
19485,2025-05-27T14:41:03,2.0663,0.5072,3.6775,1.7344,Arabika
19488,2025-05-27T14:41:13,2.0735,0.506,3.6775,1.7367,Arabika
19491,2025-05-27T14:41:22,2.0951,0.5231,3.6642,1.7414,Campuran
19494,2025-05-27T14:41:31,2.0951,0.5333,3.6633,1.7367,Campuran
19497,2025-05-27T14:41:40,2.1024,0.541,3.664,1.7298,Campuran
19500,2025-05-27T14:41:49,2.1171,0.541,3.6642,1.7276,Campuran
19503,2025-05-27T14:41:59,2.1208,0.5584,3.6646,1.7323,Campuran
19506,2025-05-27T14:42:08,2.1098,0.549,3.6644,1.7418,Campuran
19509,2025-05-27T14:42:17,2.1171,0.549,3.6631,1.7488,Campuran
19512,2025-05-27T14:42:26,2.1394,0.5722,3.6642,1.7395,Campuran
19515,2025-05-27T14:42:36,2.1282,0.5836,3.6629,1.7394,Campuran
19518,2025-05-27T14:42:45,2.1282,0.5909,3.6629,1.7415,Campuran
19521,2025-05-27T14:42:54,2.1394,0.5765,3.664,1.7346,Campuran
19524,2025-05-27T14:43:03,2.132,0.5666,3.6651,1.7347,Campuran
19527,2025-05-27T14:43:12,2.1357,0.5736,3.6633,1.7393,Campuran
19530,2025-05-27T14:43:22,2.1469,0.5822,3.6611,1.7461,Campuran
19533,2025-05-27T14:43:31,2.1357,0.6275,3.6613,1.7438,Campuran
19536,2025-05-27T14:43:40,2.1469,0.5909,3.6609,1.7462,Campuran
19539,2025-05-27T14:43:49,2.1583,0.5938,3.6613,1.7438,Campuran
19542,2025-05-27T14:43:59,2.1658,0.6339,3.6618,1.7462,Campuran
19545,2025-05-27T14:44:08,2.1773,0.6992,3.6629,1.7414,Campuran
19465,2025-05-27T14:40:02,2.0137,0.4652,3.6955,1.7253,Arabika
19468,2025-05-27T14:40:11,2.0172,0.4919,3.6961,1.7206,Arabika
19471,2025-05-27T14:40:20,2.0241,0.4839,3.6957,1.7252,Arabika
19474,2025-05-27T14:40:29,2.0486,0.4839,3.683,1.7252,Arabika
19477,2025-05-27T14:40:39,2.0663,0.4965,3.6677,1.7322,Arabika
19480,2025-05-27T14:40:48,2.0557,0.4942,3.6775,1.7298,Arabika
19483,2025-05-27T14:40:57,2.0663,0.4965,3.6775,1.7344,Arabika
19486,2025-05-27T14:41:06,2.0735,0.4885,3.6773,1.7344,Arabika
19489,2025-05-27T14:41:16,2.0843,0.506,3.6648,1.7414,Arabika
19492,2025-05-27T14:41:25,2.0915,0.5219,3.6637,1.7414,Campuran
19495,2025-05-27T14:41:34,2.0879,0.5516,3.6631,1.7344,Campuran
19498,2025-05-27T14:41:43,2.0951,0.557,3.6644,1.7321,Campuran
19501,2025-05-27T14:41:53,2.1134,0.549,3.664,1.7322,Campuran
19504,2025-05-27T14:42:02,2.1208,0.553,3.6637,1.7394,Campuran
19507,2025-05-27T14:42:11,2.1134,0.553,3.664,1.7488,Campuran
19510,2025-05-27T14:42:20,2.1245,0.541,3.6642,1.7442,Campuran
19513,2025-05-27T14:42:29,2.1469,0.5694,3.6629,1.744,Campuran
19516,2025-05-27T14:42:39,2.132,0.5765,3.6629,1.7346,Campuran
19519,2025-05-27T14:42:48,2.1208,0.5909,3.6642,1.7369,Campuran
19522,2025-05-27T14:42:57,2.1357,0.588,3.664,1.737,Campuran
19525,2025-05-27T14:43:06,2.1357,0.5807,3.6633,1.7416,Campuran
19528,2025-05-27T14:43:16,2.1357,0.5736,3.6629,1.7369,Campuran
19531,2025-05-27T14:43:25,2.1658,0.652,3.662,1.7437,Campuran
19534,2025-05-27T14:43:34,2.1432,0.5968,3.6613,1.7438,Campuran
19537,2025-05-27T14:43:43,2.1507,0.5736,3.6607,1.7462,Campuran
19540,2025-05-27T14:43:52,2.1658,0.5968,3.662,1.7415,Campuran
19543,2025-05-27T14:44:02,2.162,0.6655,3.6627,1.7415,Campuran
19546,2025-05-27T14:44:11,2.1697,0.7028,3.6637,1.7367,Campuran
19549,2025-05-27T14:44:20,2.1889,0.6724,3.6646,1.7367,Campuran
19552,2025-05-27T14:44:29,2.1735,0.6901,3.6633,1.7367,Campuran
19555,2025-05-27T14:44:39,2.1966,0.7312,3.6629,1.7438,Campuran
19558,2025-05-27T14:44:48,2.1966,0.6973,3.6613,1.7509,Campuran
19561,2025-05-27T14:44:57,2.2083,0.6955,3.6605,1.7555,Campuran
19564,2025-05-27T14:45:06,2.2083,0.7798,3.6613,1.7602,Campuran
19567,2025-05-27T14:45:16,2.2122,0.6901,3.6635,1.7439,Campuran
19570,2025-05-27T14:45:25,2.224,0.745,3.6631,1.7463,Campuran
19573,2025-05-27T14:45:34,2.224,0.7332,3.6614,1.7392,Campuran
19576,2025-05-27T14:45:43,2.2359,0.7273,3.6603,1.7438,Campuran
