id,timestamp,mq135,mq2,mq4,mq7,kualitas
21000,2025-05-27T19:45:30,2.1055,2.6861,3.7777,0.0005,Campuran
21003,2025-05-27T19:45:39,2.0603,2.6358,3.7907,0.0005,Campuran
21006,2025-05-27T19:45:48,2.0603,2.5674,3.7647,0.0005,Campuran
21009,2025-05-27T19:45:57,2.0766,2.6062,3.7508,0.0005,Campuran
21012,2025-05-27T19:46:07,2.1097,2.6759,3.7243,0.0005,Campuran
21020,2025-05-27T19:46:31,5.0,5.0,3.7257,0.0005,Campuran
21021,2025-05-27T19:46:34,5.0,5.0,3.7409,0.0005,Campuran
21024,2025-05-27T19:46:43,5.0,5.0,3.7041,0.0005,Campuran
21027,2025-05-27T19:46:53,5.0,5.0,3.6149,0.0005,Campuran
21030,2025-05-27T19:47:02,5.0,5.0,3.6374,0.0005,Campuran
21033,2025-05-27T19:47:11,5.0,5.0,3.6155,0.0005,Campuran
21036,2025-05-27T19:47:20,5.0,5.0,3.7082,0.0005,Campuran
21039,2025-05-27T19:47:29,5.0,5.0,3.717,0.0005,Campuran
21042,2025-05-27T19:47:39,5.0,5.0,3.693,0.0005,Campuran
21045,2025-05-27T19:47:48,5.0,5.0,3.7102,0.0005,Campuran
21048,2025-05-27T19:47:57,5.0,5.0,3.6689,0.0005,Campuran
21051,2025-05-27T19:48:06,5.0,5.0,3.6751,0.0005,Campuran
21054,2025-05-27T19:48:16,5.0,5.0,3.6797,0.0005,Campuran
21057,2025-05-27T19:48:25,5.0,5.0,3.6949,0.0005,Campuran
21060,2025-05-27T19:48:34,5.0,5.0,3.681,0.0005,Campuran
21063,2025-05-27T19:48:43,5.0,5.0,3.6702,0.0005,Campuran
21066,2025-05-27T19:48:53,5.0,5.0,3.6829,0.0005,Campuran
21069,2025-05-27T19:49:02,5.0,5.0,3.6683,0.0005,Campuran
21072,2025-05-27T19:49:11,5.0,5.0,3.6514,0.0005,Campuran
21075,2025-05-27T19:49:20,,,,,Tidak Terdeteksi
21078,2025-05-27T19:49:29,,,,,Tidak Terdeteksi
21081,2025-05-27T19:49:38,,,,,Tidak Terdeteksi
21084,2025-05-27T19:49:47,,,,,Tidak Terdeteksi
21087,2025-05-27T19:49:57,5.0,5.0,3.4315,0.0006,Campuran
21090,2025-05-27T19:50:06,5.0,5.0,3.4767,0.0006,Campuran
