id,timestamp,mq135,mq2,mq4,mq7,kualitas
21292,2025-05-27T20:00:26,5.0,0.002,3.7104,3.5001,Campuran
21295,2025-05-27T20:00:35,5.0,0.0018,3.5898,4.5,Campuran
21298,2025-05-27T20:00:44,5.0,0.0033,3.2741,5.0,Campuran
21301,2025-05-27T20:00:53,5.0,0.0023,3.2264,4.5002,Campuran
21304,2025-05-27T20:01:03,5.0,0.0013,3.4548,3.0005,Campuran
21307,2025-05-27T20:01:12,5.0,0.0016,3.4788,2.0012,Campuran
21310,2025-05-27T20:01:21,5.0,0.0013,3.7133,0.503,Campuran
21313,2025-05-27T20:01:30,5.0,0.0013,3.5524,0.5032,Campuran
21316,2025-05-27T20:01:40,5.0,0.003,3.4575,0.5032,Campuran
21319,2025-05-27T20:01:49,5.0,0.0013,3.3697,1.0018,Campuran
21322,2025-05-27T20:01:58,5.0,0.0012,3.5304,1.0013,Campuran
21325,2025-05-27T20:02:07,5.0,0.0012,3.5885,1.5009,Campuran
21328,2025-05-27T20:02:17,5.0,0.0035,3.5424,2.0008,Campuran
21331,2025-05-27T20:02:26,5.0,0.0038,3.497,3.5004,Campuran
21334,2025-05-27T20:02:35,5.0,0.0038,3.3841,5.0,Campuran
21337,2025-05-27T20:02:44,5.0,0.0026,3.3737,3.9676,Campuran
21340,2025-05-27T20:02:53,5.0,0.0023,3.3095,2.4679,Campuran
21343,2025-05-27T20:03:03,5.0,0.0014,3.4878,0.969,Campuran
21346,2025-05-27T20:03:12,5.0,0.0013,3.507,1.0022,Campuran
21349,2025-05-27T20:03:21,5.0,0.0013,3.5866,2.5019,Campuran
21352,2025-05-27T20:03:30,5.0,0.0012,3.4623,4.0011,Campuran
21355,2025-05-27T20:03:40,5.0,0.0014,3.4608,5.0,Campuran
21358,2025-05-27T20:03:49,5.0,0.0033,3.3897,4.5001,Campuran
21361,2025-05-27T20:03:58,5.0,0.0035,3.4126,3.0004,Campuran
21364,2025-05-27T20:04:07,5.0,0.0019,3.3957,1.5063,Campuran
21367,2025-05-27T20:04:17,5.0,0.0023,3.3261,0.9615,Campuran
21370,2025-05-27T20:04:26,5.0,0.0033,3.3967,2.4613,Campuran
21373,2025-05-27T20:04:35,5.0,0.0029,3.4211,3.4632,Campuran
21294,2025-05-27T20:00:32,5.0,0.0036,3.5822,4.0001,Campuran
21297,2025-05-27T20:00:41,5.0,0.0036,3.335,5.0,Campuran
21300,2025-05-27T20:00:50,5.0,0.0038,3.2313,5.0,Campuran
21303,2025-05-27T20:01:00,5.0,0.0012,3.3649,3.5004,Campuran
21306,2025-05-27T20:01:09,5.0,0.0038,3.3978,2.5008,Campuran
21309,2025-05-27T20:01:18,5.0,0.0013,3.6196,1.0025,Campuran
21312,2025-05-27T20:01:27,5.0,0.0039,3.5576,0.5031,Campuran
21315,2025-05-27T20:01:37,5.0,0.0027,3.4066,0.5032,Campuran
21318,2025-05-27T20:01:46,5.0,0.0038,3.3579,1.0022,Campuran
21321,2025-05-27T20:01:55,5.0,0.0026,3.4224,1.0013,Campuran
21324,2025-05-27T20:02:04,5.0,0.0013,3.4999,1.0011,Campuran
21327,2025-05-27T20:02:13,5.0,0.0012,3.5488,1.5009,Campuran
21330,2025-05-27T20:02:23,5.0,0.0012,3.5717,3.0006,Campuran
21333,2025-05-27T20:02:32,5.0,0.0038,3.4892,4.5001,Campuran
21336,2025-05-27T20:02:41,5.0,0.0015,3.4608,4.4675,Campuran
21339,2025-05-27T20:02:50,5.0,0.0013,3.3777,2.9678,Campuran
21342,2025-05-27T20:03:00,5.0,0.0012,3.4008,1.4686,Campuran
21345,2025-05-27T20:03:09,5.0,0.0018,3.486,0.5027,Campuran
21348,2025-05-27T20:03:18,5.0,0.0016,3.5913,2.002,Campuran
21351,2025-05-27T20:03:27,5.0,0.0037,3.463,3.5015,Campuran
21354,2025-05-27T20:03:37,5.0,0.0012,3.4645,5.0,Campuran
21357,2025-05-27T20:03:46,5.0,0.0015,3.4896,5.0,Campuran
21360,2025-05-27T20:03:55,5.0,0.0014,3.3878,3.5002,Campuran
21363,2025-05-27T20:04:04,5.0,0.0034,3.4093,2.0024,Campuran
21366,2025-05-27T20:04:13,5.0,0.0017,3.3998,0.9615,Campuran
21369,2025-05-27T20:04:23,5.0,0.0012,3.4867,1.9614,Campuran
21372,2025-05-27T20:04:32,5.0,0.0014,3.3689,3.4607,Campuran
21375,2025-05-27T20:04:41,5.0,0.0024,3.4633,3.4019,Campuran
21293,2025-05-27T20:00:29,5.0,0.0038,3.6346,4.0001,Campuran
21296,2025-05-27T20:00:38,5.0,0.0032,3.4201,5.0,Campuran
21299,2025-05-27T20:00:47,5.0,0.0037,3.2274,5.0,Campuran
21302,2025-05-27T20:00:57,5.0,0.0029,3.2583,4.0003,Campuran
21305,2025-05-27T20:01:06,5.0,0.0015,3.4398,2.5008,Campuran
21308,2025-05-27T20:01:15,5.0,0.0016,3.5387,1.502,Campuran
21311,2025-05-27T20:01:24,5.0,0.0038,3.629,0.5031,Campuran
21314,2025-05-27T20:01:33,5.0,0.0022,3.4752,0.5034,Campuran
21317,2025-05-27T20:01:43,5.0,0.0013,3.4516,1.0028,Campuran
21320,2025-05-27T20:01:52,5.0,0.0016,3.3441,1.0014,Campuran
21323,2025-05-27T20:02:01,5.0,0.0037,3.426,1.0012,Campuran
