id,timestamp,mq135,mq2,mq4,mq7,kualitas
18944,2025-05-27T14:03:59,1.8321,1.6842,3.8131,1.6351,Campuran
18946,2025-05-27T14:04:05,1.8253,1.6842,3.8016,1.6394,Campuran
18947,2025-05-27T14:04:09,1.8321,1.6842,3.8144,1.6372,Campuran
18945,2025-05-27T14:04:02,1.8356,1.6966,3.8154,1.6372,Campuran
18948,2025-05-27T14:04:12,1.8356,1.6904,3.8262,1.6351,Campuran
18942,2025-05-27T14:03:53,1.8253,1.6781,3.8009,1.6351,Campuran
18938,2025-05-27T14:03:41,1.8253,1.6719,3.8034,1.6393,Campuran
18940,2025-05-27T14:03:47,1.8287,1.6781,3.8144,1.635,Campuran
18937,2025-05-27T14:03:38,1.8287,1.6781,3.8149,1.6372,Campuran
18939,2025-05-27T14:03:44,1.8356,1.6842,3.8151,1.6393,Campuran
18941,2025-05-27T14:03:50,1.8253,1.6719,3.8015,1.6372,Campuran
18943,2025-05-27T14:03:56,1.8253,1.6781,3.8006,1.6329,Campuran
