id,timestamp,mq135,mq2,mq4,mq7,kualitas
22002,2025-05-27T21:32:06,1.6303,2.1007,3.4602,1.6185,Campuran
22003,2025-05-27T21:32:09,1.921,2.1007,3.6056,1.6535,Campuran
22004,2025-05-27T21:32:12,1.8747,2.1007,3.6399,1.658,Campuran
22005,2025-05-27T21:32:15,1.8595,2.1007,3.6361,1.6603,Campuran
22006,2025-05-27T21:32:18,1.8595,2.1007,3.6422,1.6617,Campuran
22007,2025-05-27T21:32:21,1.8444,2.1007,3.6393,1.6637,Campuran
22008,2025-05-27T21:32:25,1.8595,2.1007,3.6372,1.6652,Campuran
22009,2025-05-27T21:32:28,1.8595,2.1007,3.6357,1.6664,Campuran
22010,2025-05-27T21:32:31,1.8595,2.1007,3.6391,1.6672,Campuran
22011,2025-05-27T21:32:34,1.7988,2.0227,3.6254,1.6665,Campuran
22012,2025-05-27T21:32:37,1.8747,2.1007,3.646,1.6721,Campuran
22013,2025-05-27T21:32:40,1.921,2.1007,3.6503,1.6714,Campuran
22014,2025-05-27T21:32:43,1.8595,2.1007,3.642,1.6721,Campuran
22015,2025-05-27T21:32:46,1.8595,2.1007,3.642,1.6721,Campuran
22016,2025-05-27T21:32:49,1.8595,2.1007,3.6378,1.6728,Campuran
22017,2025-05-27T21:32:52,1.8595,2.1007,3.642,1.6721,Campuran
22018,2025-05-27T21:32:55,1.8595,2.1007,3.6461,1.6714,Campuran
22019,2025-05-27T21:32:58,1.8595,2.1007,3.6461,1.6714,Campuran
22020,2025-05-27T21:33:01,1.8595,2.1007,3.6461,1.6707,Campuran
22021,2025-05-27T21:33:05,1.921,2.1007,3.671,1.6735,Campuran
22022,2025-05-27T21:33:08,1.984,2.1007,3.6968,1.6756,Campuran
22023,2025-05-27T21:33:11,1.8595,2.1007,3.6799,1.6742,Campuran
22024,2025-05-27T21:33:14,1.7548,2.1007,3.6758,1.6749,Campuran
22025,2025-05-27T21:33:17,1.921,1.9484,3.6884,1.6771,Campuran
22026,2025-05-27T21:33:20,1.8595,2.0227,3.6925,1.6764,Campuran
22027,2025-05-27T21:33:23,1.8595,2.0227,3.6884,1.6771,Campuran
22028,2025-05-27T21:33:26,1.8595,2.0227,3.6842,1.6778,Campuran
22029,2025-05-27T21:33:29,1.8144,2.0227,3.6842,1.6778,Campuran
22030,2025-05-27T21:33:32,1.921,2.0227,3.6927,1.6792,Campuran
22031,2025-05-27T21:33:35,1.921,2.1007,3.6927,1.6778,Campuran
22032,2025-05-27T21:33:38,1.8595,2.0227,3.6586,1.6756,Campuran
22033,2025-05-27T21:33:41,1.8595,2.0227,3.6586,1.6756,Campuran
22034,2025-05-27T21:33:44,1.8595,2.0227,3.6669,1.6742,Campuran
22035,2025-05-27T21:33:48,1.8595,2.0227,3.6543,1.6728,Campuran
22036,2025-05-27T21:33:51,1.8595,1.9484,3.6501,1.6728,Campuran
22037,2025-05-27T21:33:54,1.8144,1.9484,3.6378,1.6714,Campuran
22038,2025-05-27T21:33:57,1.921,2.0227,3.6504,1.6728,Campuran
22039,2025-05-27T21:34:00,1.921,1.9484,3.663,1.6742,Campuran
22040,2025-05-27T21:34:03,1.8595,1.9484,3.6504,1.6735,Campuran
22041,2025-05-27T21:34:06,1.8595,1.9484,3.6378,1.6735,Campuran
22042,2025-05-27T21:34:09,1.8595,1.9484,3.642,1.6735,Campuran
22043,2025-05-27T21:34:12,1.8595,1.9484,3.642,1.6742,Campuran
22044,2025-05-27T21:34:15,1.8595,2.0227,3.6378,1.6742,Campuran
22045,2025-05-27T21:34:18,1.8595,2.1007,3.642,1.6742,Campuran
22046,2025-05-27T21:34:21,1.8595,2.1007,3.642,1.6742,Campuran
