id,timestamp,mq135,mq2,mq4,mq7,kualitas
20109,2025-05-27T15:13:01,2.434,0.932,3.7415,1.6799,Campuran
20111,2025-05-27T15:13:07,2.434,1.002,3.7395,1.68,Campuran
20113,2025-05-27T15:13:13,2.5636,1.0695,3.7508,1.6891,Campuran
20115,2025-05-27T15:13:19,2.4977,1.1122,3.7431,1.7005,Campuran
20118,2025-05-27T15:13:29,2.3258,1.1431,3.7627,1.7095,Campuran
20120,2025-05-27T15:13:35,2.3384,1.1751,3.7632,1.7117,Campuran
20122,2025-05-27T15:13:41,2.3511,1.2045,3.7625,1.7094,Campuran
20124,2025-05-27T15:13:47,2.3855,1.2785,3.7643,1.6956,Campuran
20126,2025-05-27T15:13:53,2.4118,1.3412,3.7623,1.6843,Campuran
20128,2025-05-27T15:13:59,2.4207,1.3763,3.7531,1.6821,Campuran
20130,2025-05-27T15:14:05,2.4251,1.3763,3.7418,1.6821,Campuran
20132,2025-05-27T15:14:12,2.4385,1.3988,3.7549,1.6821,Campuran
20134,2025-05-27T15:14:18,2.443,1.4126,3.7556,1.6799,Campuran
20110,2025-05-27T15:13:04,2.443,0.9676,3.7424,1.6777,Campuran
20112,2025-05-27T15:13:10,2.434,1.0474,3.7397,1.68,Campuran
20114,2025-05-27T15:13:16,2.493,1.0536,3.751,1.696,Campuran
20116,2025-05-27T15:13:22,2.493,1.1571,3.7526,1.7051,Campuran
20117,2025-05-27T15:13:26,2.3511,1.1224,3.7634,1.7073,Campuran
20119,2025-05-27T15:13:32,2.3216,1.1466,3.7636,1.7095,Campuran
20121,2025-05-27T15:13:38,2.3426,1.1934,3.7627,1.7094,Campuran
20123,2025-05-27T15:13:44,2.3726,1.2311,3.7639,1.7025,Campuran
20125,2025-05-27T15:13:50,2.3943,1.3156,3.7614,1.6889,Campuran
20127,2025-05-27T15:13:56,2.4162,1.3542,3.7506,1.6821,Campuran
20129,2025-05-27T15:14:02,2.4207,1.3763,3.7535,1.6821,Campuran
20131,2025-05-27T15:14:09,2.4251,1.3852,3.7415,1.6821,Campuran
20133,2025-05-27T15:14:15,2.4475,1.4126,3.7556,1.6799,Campuran
20135,2025-05-27T15:14:21,2.452,1.4265,3.7542,1.6821,Campuran
20138,2025-05-27T15:14:30,2.461,1.4406,3.7656,1.6821,Campuran
20140,2025-05-27T15:14:36,2.4565,1.4549,3.7748,1.6777,Campuran
20142,2025-05-27T15:14:42,2.452,1.4502,3.7746,1.6777,Campuran
20144,2025-05-27T15:14:48,2.4656,1.4549,3.7748,1.6799,Campuran
20146,2025-05-27T15:14:55,2.4565,1.4126,3.7761,1.6777,Campuran
20148,2025-05-27T15:15:01,2.4793,1.408,3.7756,1.6733,Campuran
20150,2025-05-27T15:15:07,2.4747,1.3852,3.766,1.6777,Campuran
20136,2025-05-27T15:14:24,2.4475,1.4312,3.7421,1.6799,Campuran
20137,2025-05-27T15:14:27,2.452,1.4406,3.7549,1.6821,Campuran
20139,2025-05-27T15:14:33,2.4475,1.4454,3.7654,1.6799,Campuran
20141,2025-05-27T15:14:39,2.461,1.4502,3.787,1.6777,Campuran
20143,2025-05-27T15:14:45,2.452,1.4549,3.7614,1.6799,Campuran
20145,2025-05-27T15:14:51,2.461,1.4172,3.7761,1.6777,Campuran
20147,2025-05-27T15:14:58,2.4747,1.4265,3.7759,1.6755,Campuran
20149,2025-05-27T15:15:04,2.4747,1.3852,3.7752,1.6755,Campuran
20151,2025-05-27T15:15:10,2.4793,1.4218,3.7545,1.6755,Campuran
20152,2025-05-27T15:15:13,5.0,5.0,3.7481,2.0088,Robusta
20153,2025-05-27T15:15:16,3.4629,1.2624,3.7621,2.0045,Campuran
20154,2025-05-27T15:15:19,4.0532,1.3718,3.7492,2.0067,Campuran
20155,2025-05-27T15:15:22,2.6271,1.1501,3.7488,2.0112,Campuran
20156,2025-05-27T15:15:25,2.33,1.3455,3.7506,2.0134,Campuran
20157,2025-05-27T15:15:28,2.3008,1.504,3.7487,2.0156,Campuran
20159,2025-05-27T15:15:34,2.3554,1.5764,3.7354,2.0178,Campuran
20160,2025-05-27T15:15:37,2.3726,1.6422,3.7474,2.0178,Campuran
20161,2025-05-27T15:15:41,2.3943,1.6649,3.7594,2.0178,Campuran
20162,2025-05-27T15:15:44,2.4118,1.6422,3.7651,1.6867,Campuran
20163,2025-05-27T15:15:47,2.4295,1.6199,3.751,1.6911,Campuran
20158,2025-05-27T15:15:31,2.33,1.5764,3.7356,2.0156,Campuran
20181,2025-05-27T15:16:42,3.3634,1.5345,3.7662,1.6821,Campuran
20164,2025-05-27T15:15:50,2.443,1.6422,3.751,1.6888,Campuran
20165,2025-05-27T15:15:53,2.461,1.6822,3.7635,1.6844,Campuran
20166,2025-05-27T15:15:56,2.4701,1.6998,3.7741,1.6822,Campuran
