id,timestamp,mq135,mq2,mq4,mq7,kualitas
20841,2025-05-27T15:55:04,2.4884,1.5553,3.7977,1.6602,Campuran
20844,2025-05-27T15:55:13,2.4884,1.5658,3.7981,1.6668,Campuran
20847,2025-05-27T15:55:22,2.4884,1.5871,3.7881,1.669,Campuran
20850,2025-05-27T15:55:31,2.4838,1.598,3.8009,1.6668,Campuran
20853,2025-05-27T15:55:40,2.4838,1.5658,3.802,1.6667,Campuran
20856,2025-05-27T15:55:50,2.4884,1.5711,3.8152,1.6667,Campuran
20859,2025-05-27T15:55:59,2.4747,1.5658,3.7937,1.6645,Campuran
20842,2025-05-27T15:55:07,2.4838,1.55,3.7986,1.6624,Campuran
20845,2025-05-27T15:55:16,2.4838,1.5605,3.7858,1.6668,Campuran
20848,2025-05-27T15:55:25,2.493,1.5925,3.7879,1.6711,Campuran
20851,2025-05-27T15:55:34,2.4884,1.5871,3.8006,1.6689,Campuran
20852,2025-05-27T15:55:37,2.4838,1.5764,3.8033,1.6667,Campuran
20854,2025-05-27T15:55:43,2.4747,1.5711,3.7895,1.6667,Campuran
20857,2025-05-27T15:55:53,2.4793,1.5658,3.8054,1.6667,Campuran
20843,2025-05-27T15:55:10,2.4793,1.55,3.799,1.6646,Campuran
20846,2025-05-27T15:55:19,2.4793,1.5711,3.7858,1.6668,Campuran
20849,2025-05-27T15:55:28,2.4793,1.5925,3.7883,1.6689,Campuran
20855,2025-05-27T15:55:47,2.4838,1.5711,3.8022,1.6667,Campuran
20858,2025-05-27T15:55:56,2.4838,1.5711,3.7942,1.6645,Campuran
20860,2025-05-27T15:56:02,2.4884,1.5711,3.7942,1.6645,Campuran
20863,2025-05-27T15:56:11,2.4747,1.55,3.7938,1.6602,Campuran
20866,2025-05-27T15:56:20,2.493,1.5605,3.7978,1.6624,Campuran
20869,2025-05-27T15:56:29,2.4838,1.5711,3.8197,1.6624,Campuran
20872,2025-05-27T15:56:39,2.4701,1.5925,3.7947,1.6667,Campuran
20875,2025-05-27T15:56:48,2.4701,1.5925,3.8036,1.6623,Campuran
20877,2025-05-27T15:56:54,2.4977,1.5764,3.8171,1.6602,Campuran
20878,2025-05-27T15:56:57,2.4701,1.5658,3.8045,1.6602,Campuran
20881,2025-05-27T15:57:06,2.4701,1.5553,3.8029,1.6602,Campuran
20884,2025-05-27T15:57:15,2.4656,1.5658,3.7756,1.6623,Campuran
20887,2025-05-27T15:57:25,2.4656,1.5925,3.7629,1.6624,Campuran
20890,2025-05-27T15:57:34,2.4747,1.4694,3.7633,1.6668,Campuran
20891,2025-05-27T15:57:37,2.4977,1.509,3.7763,1.6646,Campuran
20893,2025-05-27T15:57:43,2.4793,1.4646,3.7897,1.6624,Campuran
20896,2025-05-27T15:57:52,2.4884,1.4743,3.7904,1.6668,Campuran
20899,2025-05-27T15:58:01,2.4838,1.5658,3.8039,1.6624,Campuran
20902,2025-05-27T15:58:11,2.4793,1.5818,3.79,1.6668,Campuran
20905,2025-05-27T15:58:20,2.4884,1.5925,3.8142,1.6668,Campuran
20908,2025-05-27T15:58:29,2.4747,1.5553,3.7871,1.669,Campuran
20911,2025-05-27T15:58:38,2.4747,1.5925,3.7874,1.6646,Campuran
20914,2025-05-27T15:58:47,2.4747,1.598,3.8023,1.6558,Campuran
20918,2025-05-27T15:59:00,2.4747,1.6089,3.8025,1.6559,Campuran
20921,2025-05-27T15:59:09,2.4701,1.6089,3.7909,1.6624,Campuran
20861,2025-05-27T15:56:05,2.4884,1.5605,3.7944,1.6645,Campuran
20864,2025-05-27T15:56:14,2.4747,1.55,3.7976,1.6624,Campuran
20865,2025-05-27T15:56:17,2.4838,1.55,3.7978,1.6624,Campuran
20867,2025-05-27T15:56:23,2.4747,1.55,3.7956,1.6624,Campuran
20870,2025-05-27T15:56:32,2.4747,1.5711,3.807,1.6645,Campuran
20873,2025-05-27T15:56:42,2.4793,1.6034,3.8072,1.6667,Campuran
20876,2025-05-27T15:56:51,2.4793,1.5871,3.8039,1.6602,Campuran
20879,2025-05-27T15:57:00,2.4701,1.5605,3.7915,1.6602,Campuran
20882,2025-05-27T15:57:09,2.4701,1.5553,3.8025,1.6602,Campuran
20885,2025-05-27T15:57:19,2.4793,1.5871,3.7884,1.6602,Campuran
20888,2025-05-27T15:57:28,2.4793,1.55,3.7747,1.6645,Campuran
20894,2025-05-27T15:57:46,2.4793,1.4454,3.7897,1.6646,Campuran
20897,2025-05-27T15:57:55,2.4884,1.509,3.8034,1.6646,Campuran
20900,2025-05-27T15:58:05,2.4838,1.5711,3.8159,1.6602,Campuran
20903,2025-05-27T15:58:14,2.4838,1.5925,3.7927,1.6712,Campuran
20904,2025-05-27T15:58:17,2.4793,1.598,3.802,1.669,Campuran
20906,2025-05-27T15:58:23,2.4793,1.598,3.8003,1.669,Campuran
20909,2025-05-27T15:58:32,2.4838,1.5711,3.7867,1.669,Campuran
20912,2025-05-27T15:58:41,2.4793,1.6034,3.8004,1.6602,Campuran
20915,2025-05-27T15:58:51,2.4701,1.6034,3.7904,1.6558,Campuran
20917,2025-05-27T15:58:57,2.4793,1.6089,3.8016,1.6559,Campuran
20920,2025-05-27T15:59:06,2.4793,1.6089,3.7889,1.6603,Campuran
20862,2025-05-27T15:56:08,2.4747,1.55,3.792,1.6624,Campuran
20868,2025-05-27T15:56:26,2.4793,1.5658,3.807,1.6624,Campuran
20871,2025-05-27T15:56:36,2.4701,1.5818,3.7947,1.6645,Campuran
20874,2025-05-27T15:56:45,2.4793,1.6089,3.8166,1.6623,Campuran
20880,2025-05-27T15:57:03,2.4793,1.5605,3.8036,1.6602,Campuran
20883,2025-05-27T15:57:12,2.4656,1.5605,3.7891,1.6602,Campuran
20886,2025-05-27T15:57:22,2.4701,1.5871,3.7761,1.6602,Campuran
20889,2025-05-27T15:57:31,2.4747,1.499,3.7752,1.6668,Campuran
20892,2025-05-27T15:57:40,2.4838,1.5192,3.789,1.6646,Campuran
20895,2025-05-27T15:57:49,2.4884,1.4502,3.7774,1.6668,Campuran
20898,2025-05-27T15:57:58,2.4747,1.5397,3.7913,1.6646,Campuran
20901,2025-05-27T15:58:08,2.4747,1.5711,3.8027,1.6646,Campuran
20907,2025-05-27T15:58:26,2.4793,1.5711,3.7876,1.669,Campuran
20910,2025-05-27T15:58:35,2.4838,1.5818,3.7871,1.669,Campuran
20913,2025-05-27T15:58:44,2.4793,1.6034,3.8104,1.658,Campuran
20916,2025-05-27T15:58:54,2.4793,1.6089,3.8041,1.6537,Campuran
20919,2025-05-27T15:59:03,2.4793,1.6144,3.803,1.6559,Campuran
20922,2025-05-27T15:59:12,2.4793,1.6034,3.7907,1.6646,Campuran
20923,2025-05-27T15:59:15,2.4838,1.5925,3.7911,1.6624,Campuran
20926,2025-05-27T15:59:24,2.4793,1.5818,3.803,1.6668,Campuran
20924,2025-05-27T15:59:18,2.4656,1.5818,3.7907,1.6646,Campuran
20927,2025-05-27T15:59:27,2.4701,1.5764,3.8054,1.6645,Campuran
20930,2025-05-27T15:59:37,2.4838,1.6089,3.8159,1.6623,Campuran
20925,2025-05-27T15:59:21,2.4747,1.5818,3.8032,1.6646,Campuran
20928,2025-05-27T15:59:30,2.4656,1.5818,3.8048,1.6645,Campuran
20931,2025-05-27T15:59:40,2.4656,1.6034,3.8143,1.6645,Campuran
20934,2025-05-27T15:59:49,2.4656,1.5871,3.8095,1.6667,Campuran
20929,2025-05-27T15:59:33,2.4701,1.5871,3.8048,1.6645,Campuran
20932,2025-05-27T15:59:43,2.4793,1.5925,3.8145,1.6645,Campuran
20935,2025-05-27T15:59:52,2.4747,1.598,3.8097,1.6667,Campuran
20938,2025-05-27T16:00:01,2.4793,1.5871,3.8229,1.6667,Campuran
20941,2025-05-27T16:00:10,2.4656,1.598,3.8138,1.6668,Campuran
20944,2025-05-27T16:00:19,2.4793,1.6254,3.8152,1.6646,Campuran
20945,2025-05-27T16:00:23,2.4701,1.5242,3.8024,1.6646,Campuran
20948,2025-05-27T16:00:32,2.4747,1.4454,3.7893,1.6646,Campuran
20951,2025-05-27T16:00:41,2.4656,1.4646,3.7749,1.6668,Campuran
20954,2025-05-27T16:00:50,2.4793,1.5345,3.7774,1.6646,Campuran
20960,2025-05-27T16:01:09,2.4793,1.5871,3.794,1.6645,Campuran
20933,2025-05-27T15:59:46,2.4793,1.5871,3.8099,1.6667,Campuran
20936,2025-05-27T15:59:55,2.4747,1.598,3.8097,1.6667,Campuran
20939,2025-05-27T16:00:04,2.4793,1.5925,3.8236,1.6645,Campuran
20942,2025-05-27T16:00:13,2.461,1.6034,3.8008,1.6668,Campuran
20947,2025-05-27T16:00:29,2.4747,1.4406,3.8025,1.6646,Campuran
20950,2025-05-27T16:00:38,2.4656,1.4694,3.7754,1.669,Campuran
20953,2025-05-27T16:00:47,2.4793,1.5141,3.774,1.6668,Campuran
20956,2025-05-27T16:00:56,2.4747,1.5818,3.777,1.6668,Campuran
20957,2025-05-27T16:00:59,2.4747,1.5818,3.7681,1.6668,Campuran
20959,2025-05-27T16:01:06,2.4884,1.5711,3.7938,1.6645,Campuran
20962,2025-05-27T16:01:15,2.493,1.509,3.8197,1.6624,Campuran
20965,2025-05-27T16:01:24,2.493,1.5871,3.8214,1.6668,Campuran
20937,2025-05-27T15:59:58,2.4656,1.5871,3.8101,1.6667,Campuran
20940,2025-05-27T16:00:07,2.4701,1.5871,3.8138,1.6668,Campuran
20943,2025-05-27T16:00:16,2.4701,1.6199,3.8062,1.6646,Campuran
20946,2025-05-27T16:00:26,2.4656,1.4598,3.7897,1.6646,Campuran
20949,2025-05-27T16:00:35,2.4656,1.4743,3.776,1.669,Campuran
20952,2025-05-27T16:00:44,2.4656,1.4891,3.7749,1.6668,Campuran
20955,2025-05-27T16:00:53,2.4701,1.55,3.7768,1.6668,Campuran
20958,2025-05-27T16:01:02,2.4838,1.5605,3.7812,1.6668,Campuran
20961,2025-05-27T16:01:12,2.4838,1.5658,3.807,1.6645,Campuran
20964,2025-05-27T16:01:21,2.4884,1.5658,3.8074,1.6689,Campuran
20963,2025-05-27T16:01:18,2.4838,1.5192,3.8065,1.6668,Campuran
20966,2025-05-27T16:01:27,2.4884,1.5871,3.8218,1.6668,Campuran
20822,2025-05-27T15:54:05,2.4884,1.6034,3.7797,1.6668,Campuran
20824,2025-05-27T15:54:11,2.4884,1.5871,3.7922,1.6646,Campuran
20827,2025-05-27T15:54:21,2.4838,1.5871,3.8025,1.6624,Campuran
20830,2025-05-27T15:54:30,2.4747,1.6034,3.8013,1.6623,Campuran
20833,2025-05-27T15:54:39,2.4884,1.509,3.7863,1.6645,Campuran
20836,2025-05-27T15:54:48,2.493,1.4694,3.7868,1.6623,Campuran
20839,2025-05-27T15:54:57,2.4838,1.5345,3.7966,1.6602,Campuran
20825,2025-05-27T15:54:15,2.4884,1.5871,3.8047,1.6624,Campuran
20828,2025-05-27T15:54:24,2.4838,1.6034,3.8022,1.6645,Campuran
20831,2025-05-27T15:54:33,2.4884,1.5658,3.8136,1.6602,Campuran
20834,2025-05-27T15:54:42,2.4977,1.4792,3.7873,1.6623,Campuran
20837,2025-05-27T15:54:51,2.4977,1.494,3.7963,1.6602,Campuran
20840,2025-05-27T15:55:01,2.4793,1.55,3.7972,1.6602,Campuran
20823,2025-05-27T15:54:08,2.493,1.5925,3.7797,1.6668,Campuran
20826,2025-05-27T15:54:18,2.4793,1.5818,3.8023,1.6624,Campuran
20829,2025-05-27T15:54:27,2.4793,1.6144,3.8022,1.6623,Campuran
20832,2025-05-27T15:54:36,2.4884,1.5345,3.8,1.6623,Campuran
20835,2025-05-27T15:54:45,2.5023,1.4646,3.787,1.6623,Campuran
20838,2025-05-27T15:54:54,2.4977,1.509,3.7966,1.658,Campuran
