id,timestamp,mq135,mq2,mq4,mq7,kualitas
20457,2025-05-27T15:35:26,2.5304,1.6592,3.8043,1.6667,Campuran
20460,2025-05-27T15:35:35,2.5116,1.631,3.8106,1.6689,Campuran
20463,2025-05-27T15:35:44,2.5257,1.6089,3.8103,1.6645,Campuran
20466,2025-05-27T15:35:53,2.5163,1.6366,3.7985,1.6668,Campuran
20469,2025-05-27T15:36:03,2.5163,1.6764,3.7829,1.6711,Campuran
20475,2025-05-27T15:36:21,2.507,1.6881,3.8055,1.6777,Campuran
20478,2025-05-27T15:36:30,2.5023,1.6881,3.8066,1.6777,Campuran
20481,2025-05-27T15:36:39,2.5116,1.6881,3.8063,1.6755,Campuran
20484,2025-05-27T15:36:49,2.507,1.6998,3.7945,1.6711,Campuran
20487,2025-05-27T15:36:58,2.4977,1.7057,3.7702,1.6733,Campuran
20490,2025-05-27T15:37:07,2.5023,1.6998,3.7841,1.6711,Campuran
20493,2025-05-27T15:37:16,2.5023,1.7176,3.785,1.6711,Campuran
20527,2025-05-27T15:39:01,2.507,1.5871,3.797,1.669,Campuran
20528,2025-05-27T15:39:04,2.493,1.5925,3.797,1.669,Campuran
20327,2025-05-27T15:24:10,2.521,1.5397,3.7587,1.6843,Campuran
20329,2025-05-27T15:24:16,2.5398,1.5448,3.7585,1.6821,Campuran
20331,2025-05-27T15:24:22,2.5398,1.5764,3.771,1.6821,Campuran
20411,2025-05-27T15:29:55,2.5257,1.5345,3.7739,1.6711,Campuran
20413,2025-05-27T15:30:01,2.5163,1.55,3.777,1.6689,Campuran
20415,2025-05-27T15:30:07,2.5163,1.5553,3.7892,1.6711,Campuran
20417,2025-05-27T15:30:14,2.521,1.5711,3.79,1.6711,Campuran
20419,2025-05-27T15:30:20,2.521,1.5764,3.7806,1.6689,Campuran
20420,2025-05-27T15:30:23,2.521,1.5764,3.7809,1.6689,Campuran
20422,2025-05-27T15:30:29,2.5116,1.5658,3.7804,1.6711,Campuran
20424,2025-05-27T15:30:35,2.507,1.5711,3.7662,1.6733,Campuran
20426,2025-05-27T15:30:41,2.507,1.5605,3.7673,1.6733,Campuran
20428,2025-05-27T15:30:47,2.5116,1.5397,3.7671,1.6733,Campuran
20430,2025-05-27T15:30:53,2.5023,1.5448,3.7501,1.6777,Campuran
20432,2025-05-27T15:31:00,2.5163,1.5605,3.7512,1.6777,Campuran
20434,2025-05-27T15:31:06,2.507,1.509,3.7528,1.6777,Campuran
20436,2025-05-27T15:31:12,2.507,1.4891,3.7657,1.6755,Campuran
20438,2025-05-27T15:31:18,2.5116,1.499,3.7519,1.6777,Campuran
20440,2025-05-27T15:31:24,2.521,1.5141,3.7661,1.6733,Campuran
20442,2025-05-27T15:31:30,2.5116,1.5141,3.7546,1.6755,Campuran
20444,2025-05-27T15:31:36,2.5304,1.5294,3.753,1.6733,Campuran
20445,2025-05-27T15:31:40,2.521,1.5397,3.753,1.6711,Campuran
20447,2025-05-27T15:31:46,2.507,1.5818,3.7543,1.6711,Campuran
20449,2025-05-27T15:31:52,2.5116,1.5658,3.7679,1.6689,Campuran
20451,2025-05-27T15:31:58,2.5163,1.55,3.7695,1.6667,Campuran
20453,2025-05-27T15:32:04,2.507,1.509,3.7805,1.6689,Campuran
20458,2025-05-27T15:35:29,2.5304,1.6592,3.8048,1.6667,Campuran
20461,2025-05-27T15:35:38,2.507,1.6089,3.7978,1.6689,Campuran
20464,2025-05-27T15:35:47,2.5116,1.6089,3.7978,1.6645,Campuran
20467,2025-05-27T15:35:56,2.5116,1.6535,3.7858,1.6711,Campuran
20470,2025-05-27T15:36:06,2.521,1.6822,3.793,1.6711,Campuran
20473,2025-05-27T15:36:15,2.5163,1.6939,3.7927,1.6777,Campuran
20476,2025-05-27T15:36:24,2.5116,1.6881,3.8052,1.6777,Campuran
20479,2025-05-27T15:36:33,2.5023,1.6822,3.7932,1.6755,Campuran
20482,2025-05-27T15:36:42,2.5023,1.6822,3.7932,1.6733,Campuran
20485,2025-05-27T15:36:52,2.5023,1.6998,3.7834,1.6733,Campuran
20488,2025-05-27T15:37:01,2.507,1.7116,3.7834,1.6733,Campuran
20491,2025-05-27T15:37:10,2.4977,1.7116,3.7718,1.6689,Campuran
20494,2025-05-27T15:37:19,2.4977,1.7057,3.7718,1.6711,Campuran
20499,2025-05-27T15:37:35,2.507,1.6881,3.7961,1.6645,Campuran
20502,2025-05-27T15:37:44,2.507,1.6764,3.8084,1.6668,Campuran
20505,2025-05-27T15:37:53,2.493,1.6535,3.7953,1.669,Campuran
20455,2025-05-27T15:35:20,2.521,1.6366,3.7807,1.6711,Campuran
20456,2025-05-27T15:35:23,2.5304,1.6535,3.7921,1.6711,Campuran
20459,2025-05-27T15:35:32,2.521,1.6592,3.8079,1.6689,Campuran
20462,2025-05-27T15:35:41,2.5163,1.6034,3.7978,1.6689,Campuran
20465,2025-05-27T15:35:50,2.5116,1.6144,3.7985,1.6668,Campuran
20326,2025-05-27T15:24:07,2.5257,1.5448,3.7594,1.6821,Campuran
20328,2025-05-27T15:24:13,2.5351,1.55,3.7587,1.6843,Campuran
20330,2025-05-27T15:24:19,2.5257,1.5448,3.7583,1.6821,Campuran
20332,2025-05-27T15:24:25,2.5351,1.5711,3.7836,1.6821,Campuran
20333,2025-05-27T15:24:28,2.5257,1.5764,3.7834,1.6821,Campuran
20334,2025-05-27T15:24:31,2.5304,1.5711,3.7829,1.6799,Campuran
20335,2025-05-27T15:24:34,2.5398,1.5658,3.7825,1.6799,Campuran
20336,2025-05-27T15:24:37,2.5351,1.5605,3.7827,1.6799,Campuran
20337,2025-05-27T15:24:40,2.5304,1.5553,3.7827,1.6799,Campuran
20339,2025-05-27T15:24:46,2.5398,1.5553,3.7703,1.6799,Campuran
20338,2025-05-27T15:24:43,2.5398,1.5605,3.7827,1.6777,Campuran
20340,2025-05-27T15:24:49,2.5398,1.55,3.77,1.6799,Campuran
20341,2025-05-27T15:24:53,2.5398,1.5553,3.7705,1.6799,Campuran
20342,2025-05-27T15:24:56,2.5351,1.55,3.7705,1.6777,Campuran
20343,2025-05-27T15:24:59,2.5351,1.5553,3.7832,1.6733,Campuran
20344,2025-05-27T15:25:02,2.5398,1.5553,3.7961,1.6733,Campuran
20345,2025-05-27T15:25:05,2.5257,1.55,3.7832,1.6733,Campuran
20346,2025-05-27T15:25:08,2.5351,1.5553,3.7957,1.6733,Campuran
20347,2025-05-27T15:25:11,2.5351,1.55,3.8088,1.669,Campuran
20348,2025-05-27T15:25:14,2.521,1.5345,3.7968,1.669,Campuran
20349,2025-05-27T15:25:17,2.5257,1.5345,3.8008,1.669,Campuran
20350,2025-05-27T15:25:20,2.5351,1.5448,3.8026,1.6668,Campuran
20353,2025-05-27T15:25:29,2.521,1.5294,3.7869,1.6733,Campuran
20355,2025-05-27T15:25:35,2.5304,1.5345,3.8003,1.6733,Campuran
20357,2025-05-27T15:25:42,2.5257,1.5345,3.7867,1.6755,Campuran
20359,2025-05-27T15:25:48,2.5257,1.5192,3.798,1.6755,Campuran
20361,2025-05-27T15:25:54,2.5257,1.5141,3.7992,1.6777,Campuran
20363,2025-05-27T15:26:00,2.5163,1.504,3.7874,1.6777,Campuran
20371,2025-05-27T15:26:24,2.5116,1.4891,3.7802,1.6778,Campuran
20351,2025-05-27T15:25:23,2.5351,1.55,3.801,1.6668,Campuran
20352,2025-05-27T15:25:26,2.5493,1.55,3.8005,1.669,Campuran
20354,2025-05-27T15:25:32,2.5351,1.5345,3.7867,1.6733,Campuran
20356,2025-05-27T15:25:39,2.5257,1.5294,3.7869,1.6733,Campuran
20358,2025-05-27T15:25:45,2.5304,1.5242,3.7987,1.6755,Campuran
20360,2025-05-27T15:25:51,2.5163,1.509,3.7983,1.6777,Campuran
20362,2025-05-27T15:25:57,2.5163,1.509,3.7872,1.6777,Campuran
20364,2025-05-27T15:26:03,2.5257,1.509,3.7879,1.6777,Campuran
20365,2025-05-27T15:26:06,2.5257,1.509,3.7874,1.6799,Campuran
20366,2025-05-27T15:26:09,2.5116,1.499,3.7879,1.6821,Campuran
20367,2025-05-27T15:26:12,2.521,1.499,3.7883,1.68,Campuran
20368,2025-05-27T15:26:15,2.5257,1.494,3.7886,1.68,Campuran
20369,2025-05-27T15:26:18,2.5116,1.4891,3.785,1.68,Campuran
20370,2025-05-27T15:26:21,2.5163,1.4841,3.7895,1.6778,Campuran
20372,2025-05-27T15:27:55,2.5163,1.5605,3.7795,1.6755,Campuran
20373,2025-05-27T15:27:59,2.507,1.5711,3.7802,1.6755,Campuran
20374,2025-05-27T15:28:02,2.5163,1.5871,3.7804,1.6755,Campuran
20375,2025-05-27T15:28:05,2.5257,1.5925,3.7809,1.6733,Campuran
20376,2025-05-27T15:28:08,2.5116,1.5871,3.7813,1.6711,Campuran
20377,2025-05-27T15:28:11,2.507,1.5871,3.7684,1.6755,Campuran
20378,2025-05-27T15:28:14,2.521,1.5871,3.7686,1.6755,Campuran
20379,2025-05-27T15:28:17,2.5163,1.5818,3.7693,1.6733,Campuran
20380,2025-05-27T15:28:20,2.5116,1.5764,3.7632,1.6755,Campuran
20381,2025-05-27T15:28:23,2.507,1.5711,3.7601,1.6755,Campuran
20382,2025-05-27T15:28:26,2.507,1.5658,3.7615,1.6755,Campuran
20383,2025-05-27T15:28:29,2.507,1.5658,3.7615,1.6755,Campuran
20384,2025-05-27T15:28:32,2.5163,1.5764,3.7615,1.6755,Campuran
20385,2025-05-27T15:28:35,2.521,1.5871,3.761,1.6755,Campuran
20386,2025-05-27T15:28:38,2.5116,1.5871,3.7612,1.6755,Campuran
