id,timestamp,mq135,mq2,mq4,mq7,kualitas
17569,2025-05-27T12:49:48,1.938,1.5891,3.734,1.6729,Campuran
17570,2025-05-27T12:49:51,1.9453,1.5946,3.8241,1.651,Campuran
17571,2025-05-27T12:49:54,1.9453,1.5946,3.8604,1.6437,Campuran
17572,2025-05-27T12:49:57,1.9453,1.6002,3.878,1.64,Campuran
17573,2025-05-27T12:50:00,1.9417,1.5946,3.8586,1.6421,Campuran
17574,2025-05-27T12:50:03,1.938,1.5891,3.846,1.64,Campuran
17575,2025-05-27T12:50:06,1.938,1.5891,3.8373,1.6415,Campuran
17576,2025-05-27T12:50:09,1.949,1.6002,3.8478,1.6454,Campuran
17577,2025-05-27T12:50:12,1.9526,1.5946,3.8562,1.646,Campuran
17578,2025-05-27T12:50:15,1.949,1.5946,3.8634,1.6465,Campuran
17579,2025-05-27T12:50:19,1.9526,1.5946,3.8826,1.6443,Campuran
17580,2025-05-27T12:50:22,1.9453,1.5836,3.8695,1.6487,Campuran
17581,2025-05-27T12:50:25,1.949,1.5891,3.8564,1.6508,Campuran
17582,2025-05-27T12:50:28,1.9526,1.5891,3.8568,1.6508,Campuran
17583,2025-05-27T12:50:31,1.9453,1.5836,3.8607,1.6487,Campuran
17584,2025-05-27T12:50:34,1.9417,1.5836,3.8602,1.6508,Campuran
17585,2025-05-27T12:50:37,1.949,1.5836,3.8752,1.6487,Campuran
17586,2025-05-27T12:50:40,1.9453,1.5782,3.861,1.6443,Campuran
17587,2025-05-27T12:50:43,1.9417,1.5727,3.8472,1.6421,Campuran
17588,2025-05-27T12:50:46,1.9417,1.5782,3.8322,1.6443,Campuran
17589,2025-05-27T12:50:49,5.0,5.0,3.8099,1.9792,Robusta
17590,2025-05-27T12:50:52,5.0,5.0,3.8015,2.312,Robusta
17591,2025-05-27T12:50:55,5.0,5.0,3.7934,2.6469,Robusta
17592,2025-05-27T12:50:58,5.0,5.0,3.7722,2.984,Robusta
17593,2025-05-27T12:51:01,5.0,5.0,3.7606,3.3211,Robusta
17594,2025-05-27T12:51:05,5.0,5.0,3.755,3.656,Robusta
17595,2025-05-27T12:51:08,5.0,5.0,3.7329,3.9931,Robusta
17596,2025-05-27T12:51:11,5.0,5.0,3.7236,4.3302,Robusta
17597,2025-05-27T12:51:14,5.0,5.0,3.7151,4.6673,Robusta
17598,2025-05-27T12:51:17,5.0,5.0,3.7069,5.0,Robusta
17599,2025-05-27T12:51:20,5.0,5.0,3.7056,5.0,Robusta
17600,2025-05-27T12:51:23,5.0,5.0,3.7052,5.0,Robusta
17601,2025-05-27T12:51:26,5.0,5.0,3.7047,5.0,Robusta
17602,2025-05-27T12:51:29,5.0,5.0,3.7036,5.0,Robusta
17603,2025-05-27T12:51:32,5.0,5.0,3.7014,5.0,Robusta
17604,2025-05-27T12:51:35,5.0,5.0,3.7005,5.0,Robusta
17605,2025-05-27T12:51:38,5.0,5.0,3.7028,5.0,Robusta
17606,2025-05-27T12:51:41,5.0,5.0,3.7038,5.0,Robusta
17607,2025-05-27T12:51:44,0.0,5.0,3.7019,5.0,Campuran
17608,2025-05-27T12:51:48,5.0,5.0,3.705,5.0,Robusta
17609,2025-05-27T12:51:51,5.0,5.0,3.708,5.0,Robusta
17610,2025-05-27T12:51:54,5.0,5.0,3.7078,5.0,Robusta
