id,timestamp,mq135,mq2,mq4,mq7,kualitas
5675,2025-05-14T21:39:11,1.9042,1.9383,3.7271,1.6346,Kopi Sedang
5676,2025-05-14T21:39:14,1.9076,1.9332,3.7282,1.6343,Kopi Sedang
5677,2025-05-14T21:39:17,1.9076,1.9281,3.7293,1.6327,Kopi Sedang
5678,2025-05-14T21:39:20,1.9076,1.9281,3.7315,1.6314,Kopi Sedang
5679,2025-05-14T21:39:23,1.9007,1.9179,3.7297,1.6283,Kopi Sedang
5680,2025-05-14T21:39:26,1.9007,1.9129,3.73,1.6258,Kopi Sedang
5681,2025-05-14T21:39:29,1.8973,1.9129,3.7286,1.6232,Kopi Sedang
5682,2025-05-14T21:39:32,1.8973,1.9078,3.7279,1.6211,Kopi Sedang
5683,2025-05-14T21:39:35,1.9076,1.9129,3.7278,1.6199,Kopi Sedang
5684,2025-05-14T21:39:38,1.9076,1.9078,3.729,1.6188,Kopi Sedang
5685,2025-05-14T21:39:41,1.9007,1.8928,3.729,1.6156,Kopi Sedang
5686,2025-05-14T21:39:44,1.8973,1.8928,3.7288,1.6121,Kopi Sedang
5687,2025-05-14T21:39:48,1.8973,1.8878,3.7277,1.6086,Kopi Sedang
5688,2025-05-14T21:39:51,1.8938,1.8878,3.7257,1.6051,Kopi Sedang
5689,2025-05-14T21:39:54,1.7947,1.428,3.7257,1.5586,Kopi Sedang
5690,2025-05-14T21:39:57,1.39,0.7897,3.7246,1.4872,Kopi Ringan
5691,2025-05-14T21:40:00,1.3354,0.8513,3.7242,1.4181,Kopi Ringan
5692,2025-05-14T21:40:03,1.3439,0.9309,3.7231,1.3541,Kopi Ringan
5693,2025-05-14T21:40:06,1.3634,0.9754,3.722,1.295,Kopi Ringan
5694,2025-05-14T21:40:09,1.3855,1.0184,3.7202,1.2394,Kopi Ringan
5695,2025-05-14T21:40:12,1.4058,1.0592,3.7198,1.1862,Kopi Ringan
5696,2025-05-14T21:40:15,1.4289,1.0948,3.7198,1.1339,Kopi Ringan
5697,2025-05-14T21:40:18,1.4477,1.1245,3.7196,1.083,Kopi Ringan
5698,2025-05-14T21:40:21,1.4668,1.15,3.7205,1.0331,Kopi Ringan
5699,2025-05-14T21:40:24,1.4814,1.1709,3.7205,1.0285,Kopi Ringan
5700,2025-05-14T21:40:28,1.4937,1.1897,3.7205,1.0495,Kopi Ringan
5701,2025-05-14T21:40:31,1.5137,1.2033,3.7216,1.0696,Kopi Ringan
5702,2025-05-14T21:40:34,1.5213,1.2172,3.7224,1.0854,Kopi Ringan
5703,2025-05-14T21:40:37,1.5316,1.2284,3.7238,1.0961,Kopi Ringan
5704,2025-05-14T21:40:40,1.5444,1.2398,3.7242,1.104,Kopi Ringan
5705,2025-05-14T21:40:43,1.5522,1.2512,3.724,1.1108,Kopi Ringan
