id,timestamp,mq135,mq2,mq4,mq7,kualitas
16082,2025-05-26T20:34:18,2.0113,1.9152,3.7431,1.6212,Campuran
16086,2025-05-26T20:34:30,2.015,1.9081,3.7458,1.6166,Campuran
16093,2025-05-26T20:34:52,2.0076,1.9081,3.7491,1.6106,Campuran
16097,2025-05-26T20:35:04,2.0076,1.9011,3.7529,1.6061,Campuran
16101,2025-05-26T20:35:16,2.0113,1.9081,3.7482,1.6008,Campuran
16104,2025-05-26T20:35:25,2.0113,1.894,3.7415,1.596,Campuran
16108,2025-05-26T20:35:38,2.0113,1.8871,3.7482,1.5943,Campuran
16112,2025-05-26T20:35:50,2.015,1.8871,3.7451,1.5893,Campuran
16115,2025-05-26T20:35:59,2.0225,1.894,3.752,1.5877,Campuran
16119,2025-05-26T20:36:11,2.0188,1.8801,3.748,1.5812,Campuran
16121,2025-05-26T20:36:18,2.0188,1.8801,3.7526,1.5808,Campuran
16124,2025-05-26T20:36:27,2.0188,1.8801,3.758,1.5814,Campuran
16125,2025-05-26T20:36:30,2.015,1.8732,3.7548,1.581,Campuran
16128,2025-05-26T20:36:39,2.0188,1.8663,3.7624,1.5824,Campuran
16129,2025-05-26T20:36:42,2.0113,1.8595,3.7569,1.5814,Campuran
16132,2025-05-26T20:36:51,2.0113,1.8527,3.7449,1.5775,Campuran
16133,2025-05-26T20:36:54,2.0076,1.8459,3.744,1.5765,Campuran
16135,2025-05-26T20:37:00,2.0113,1.8527,3.7449,1.5748,Campuran
16137,2025-05-26T20:37:07,2.045,1.9511,3.7456,1.5893,Campuran
16139,2025-05-26T20:37:13,2.0526,1.9511,3.7424,1.6321,Campuran
16141,2025-05-26T20:37:19,2.0526,1.9657,3.7427,1.6824,Campuran
16143,2025-05-26T20:37:25,2.0564,1.9879,3.7424,1.7363,Campuran
16145,2025-05-26T20:37:31,2.0602,2.0104,3.7382,1.7931,Campuran
16147,2025-05-26T20:37:37,2.064,2.0333,3.734,1.8389,Campuran
16149,2025-05-26T20:37:44,2.0679,2.0487,3.734,1.8597,Campuran
16151,2025-05-26T20:37:50,2.0299,2.0959,3.7338,1.8686,Campuran
16153,2025-05-26T20:37:56,2.0602,2.2205,3.7346,1.8741,Campuran
16155,2025-05-26T20:38:02,2.095,1.9954,3.7338,1.8975,Campuran
16157,2025-05-26T20:38:08,2.0833,1.78,3.7338,1.9094,Campuran
16159,2025-05-26T20:38:14,2.064,1.7171,3.7329,1.9072,Campuran
16160,2025-05-26T20:38:17,2.0564,1.6927,3.7382,1.9011,Campuran
16166,2025-05-26T20:38:36,2.0602,1.5505,3.756,1.8192,Campuran
16167,2025-05-26T20:38:39,2.045,1.5135,3.7553,1.797,Campuran
16170,2025-05-26T20:38:48,2.064,1.4626,3.7566,1.7345,Campuran
16171,2025-05-26T20:38:51,2.0679,1.4527,3.7571,1.7162,Campuran
16174,2025-05-26T20:39:00,2.0717,1.414,3.7566,1.6618,Campuran
16177,2025-05-26T20:39:10,2.0794,1.3905,3.7535,1.6155,Campuran
16178,2025-05-26T20:39:13,2.095,1.3998,3.7522,1.6029,Campuran
16179,2025-05-26T20:39:16,2.0679,1.3675,3.7535,1.5897,Campuran
16180,2025-05-26T20:39:19,2.0717,1.3584,3.7537,1.5764,Campuran
16181,2025-05-26T20:39:22,2.0833,1.3539,3.7528,1.5636,Campuran
16182,2025-05-26T20:39:25,2.0833,1.3494,3.7528,1.5533,Campuran
16183,2025-05-26T20:39:28,2.0911,1.3405,3.7522,1.5431,Campuran
16184,2025-05-26T20:39:31,2.0794,1.3273,3.7533,1.5322,Campuran
