id,timestamp,mq135,mq2,mq4,mq7,kualitas
5087,2025-05-14T20:21:03,1.7404,0.7148,3.7759,0.6268,Kopi Ringan
5088,2025-05-14T20:21:06,1.7404,0.7133,3.777,0.6275,Kopi Ringan
5089,2025-05-14T20:21:09,1.7376,0.7074,3.7759,0.6286,Kopi Ringan
5090,2025-05-14T20:21:12,1.7376,0.7015,3.7761,0.6295,Kopi Ringan
5091,2025-05-14T20:21:15,1.7347,0.7059,3.7752,0.6301,Kopi Ringan
5092,2025-05-14T20:21:18,1.7347,0.7059,3.7752,0.6317,Kopi Ringan
5093,2025-05-14T20:21:21,1.7319,0.7029,3.7746,0.6343,Kopi Ringan
5094,2025-05-14T20:21:24,1.7319,0.7,3.7746,0.6367,Kopi Ringan
5095,2025-05-14T20:21:27,1.7319,0.7,3.7739,0.6382,Kopi Ringan
5096,2025-05-14T20:21:31,1.7319,0.6986,3.7734,0.6391,Kopi Ringan
5097,2025-05-14T20:21:34,1.7319,0.6986,3.7734,0.6398,Kopi Ringan
5098,2025-05-14T20:21:37,1.7319,0.6957,3.7721,0.641,Kopi Ringan
5099,2025-05-14T20:21:40,1.7319,0.6986,3.7721,0.6415,Kopi Ringan
5100,2025-05-14T20:21:43,1.7291,0.6986,3.7717,0.6418,Kopi Ringan
5101,2025-05-14T20:21:46,1.7319,0.7,3.7717,0.6423,Kopi Ringan
5102,2025-05-14T20:21:49,1.7319,0.6986,3.7712,0.6415,Kopi Ringan
5103,2025-05-14T20:21:52,1.7347,0.6986,3.7714,0.6393,Kopi Ringan
5104,2025-05-14T20:21:55,1.7347,0.7015,3.7714,0.6368,Kopi Ringan
5105,2025-05-14T20:21:58,1.7347,0.7015,3.7726,0.6345,Kopi Ringan
5106,2025-05-14T20:22:01,1.7319,0.6986,3.7723,0.6325,Kopi Ringan
5107,2025-05-14T20:22:04,1.7347,0.7015,3.773,0.631,Kopi Ringan
5108,2025-05-14T20:22:07,1.7347,0.7,3.7728,0.6291,Kopi Ringan
5109,2025-05-14T20:22:11,1.7347,0.7074,3.7734,0.6265,Kopi Ringan
5110,2025-05-14T20:22:14,1.7291,0.7029,3.7739,0.6245,Kopi Ringan
5111,2025-05-14T20:22:17,1.7347,0.7015,3.7746,0.6234,Kopi Ringan
5112,2025-05-14T20:22:20,1.7347,0.7044,3.7741,0.6224,Kopi Ringan
5113,2025-05-14T20:22:23,1.7347,0.7015,3.7734,0.6221,Kopi Ringan
5114,2025-05-14T20:22:26,1.7347,0.7029,3.7723,0.622,Kopi Ringan
5115,2025-05-14T20:22:29,1.7347,0.7,3.7717,0.6223,Kopi Ringan
5116,2025-05-14T20:22:32,1.7319,0.7,3.7719,0.623,Kopi Ringan
5117,2025-05-14T20:22:35,1.7319,0.6986,3.7712,0.6237,Kopi Ringan
5118,2025-05-14T20:22:38,1.7319,0.6971,3.7719,0.6247,Kopi Ringan
5119,2025-05-14T20:22:41,1.7319,0.6928,3.7712,0.6271,Kopi Ringan
5120,2025-05-14T20:22:44,1.7291,0.6942,3.771,0.6293,Kopi Ringan
5121,2025-05-14T20:22:47,1.7291,0.6928,3.7701,0.6307,Kopi Ringan
5122,2025-05-14T20:22:51,1.7319,0.6914,3.7712,0.6322,Kopi Ringan
5123,2025-05-14T20:22:54,1.7291,0.6914,3.7719,0.633,Kopi Ringan
5124,2025-05-14T20:22:57,1.7291,0.6885,3.7721,0.6338,Kopi Ringan
5125,2025-05-14T20:23:00,1.7291,0.6899,3.7726,0.6341,Kopi Ringan
5126,2025-05-14T20:23:03,1.7291,0.6899,3.7728,0.6337,Kopi Ringan
5127,2025-05-14T20:23:06,1.7263,0.6885,3.7743,0.6331,Kopi Ringan
5128,2025-05-14T20:23:09,1.7291,0.6885,3.7755,0.6322,Kopi Ringan
5129,2025-05-14T20:23:12,1.7263,0.6885,3.7757,0.6307,Kopi Ringan
5130,2025-05-14T20:23:15,1.7263,0.6899,3.7763,0.6289,Kopi Ringan
5131,2025-05-14T20:23:18,1.7263,0.6914,3.7766,0.6267,Kopi Ringan
5132,2025-05-14T20:23:21,1.7291,0.6928,3.7759,0.6244,Kopi Ringan
5133,2025-05-14T20:23:24,1.7291,0.6885,3.7759,0.6226,Kopi Ringan
5134,2025-05-14T20:23:27,1.7291,0.6871,3.7757,0.6206,Kopi Ringan
5135,2025-05-14T20:23:31,1.7291,0.6914,3.7748,0.6184,Kopi Ringan
5136,2025-05-14T20:23:34,1.7291,0.6914,3.7757,0.6172,Kopi Ringan
5137,2025-05-14T20:23:37,1.7319,0.6928,3.7748,0.6163,Kopi Ringan
5138,2025-05-14T20:23:40,1.7291,0.6914,3.7739,0.6157,Kopi Ringan
5139,2025-05-14T20:23:43,1.7291,0.6928,3.7739,0.6153,Kopi Ringan
5140,2025-05-14T20:23:46,1.7291,0.6928,3.7739,0.6149,Kopi Ringan
5141,2025-05-14T20:23:49,1.7319,0.6928,3.7737,0.6146,Kopi Ringan
5142,2025-05-14T20:23:52,1.7319,0.6942,3.7737,0.6144,Kopi Ringan
5143,2025-05-14T20:23:55,1.7319,0.6942,3.7728,0.6138,Kopi Ringan
5144,2025-05-14T20:23:58,1.7347,0.6942,3.7726,0.6132,Kopi Ringan
5145,2025-05-14T20:24:01,1.7347,0.6957,3.7734,0.6129,Kopi Ringan
5146,2025-05-14T20:24:04,1.7433,0.6957,3.7732,0.6123,Kopi Ringan
5147,2025-05-14T20:24:07,1.7376,0.6942,3.7728,0.611,Kopi Ringan
5148,2025-05-14T20:24:10,1.7347,0.6942,3.7726,0.6098,Kopi Ringan
5149,2025-05-14T20:24:14,1.7376,0.6971,3.7726,0.6086,Kopi Ringan
5150,2025-05-14T20:24:17,1.7347,0.6942,3.7721,0.6079,Kopi Ringan
5151,2025-05-14T20:24:20,1.7376,0.6957,3.7723,0.6074,Kopi Ringan
5152,2025-05-14T20:24:23,1.7376,0.6914,3.7726,0.6075,Kopi Ringan
5153,2025-05-14T20:24:26,1.7376,0.6957,3.7739,0.6073,Kopi Ringan
5154,2025-05-14T20:24:29,1.7376,0.6928,3.7743,0.6084,Kopi Ringan
5155,2025-05-14T20:24:32,1.7404,0.6928,3.7746,0.6098,Kopi Ringan
5156,2025-05-14T20:24:35,1.7404,0.6986,3.7739,0.6104,Kopi Ringan
5157,2025-05-14T20:24:38,1.7376,0.6928,3.7739,0.6139,Kopi Ringan
5158,2025-05-14T20:24:41,1.7404,0.6957,3.7739,0.6156,Kopi Ringan
5159,2025-05-14T20:24:44,1.7404,0.6971,3.7748,0.6195,Kopi Ringan
5160,2025-05-14T20:24:47,1.7404,0.6942,3.7748,0.6254,Kopi Ringan
5161,2025-05-14T20:24:50,1.7404,0.6971,3.7748,0.6308,Kopi Ringan
5162,2025-05-14T20:24:54,1.7376,0.6899,3.7746,0.6372,Kopi Ringan
5163,2025-05-14T20:24:57,1.7404,0.6928,3.7732,0.6428,Kopi Ringan
5164,2025-05-14T20:25:00,1.7404,0.6899,3.7732,0.6479,Kopi Ringan
5165,2025-05-14T20:25:03,1.7433,0.6928,3.7737,0.6517,Kopi Ringan
5166,2025-05-14T20:25:06,1.7376,0.6871,3.7737,0.6565,Kopi Ringan
